,time,row_384,column_384,rfu_value
0,00:00:00,A,2,192.263
1,00:00:00,C,2,17.837
2,00:00:00,E,2,12.57
3,00:00:00,G,2,12.928
4,00:00:00,A,4,354.107
5,00:00:00,C,4,93.354
6,00:00:00,E,4,161.772
7,00:00:00,G,4,59.004
8,00:00:00,A,6,357.712
9,00:00:00,C,6,50.788
10,00:00:00,E,6,50.466
11,00:00:00,G,6,30.436
12,00:00:00,A,8,51.993
13,00:00:00,C,8,70.184
14,00:00:00,E,8,28.658
15,00:00:00,G,8,28.155
16,00:00:00,A,10,14.459
17,00:00:00,C,10,200.328
18,00:00:00,E,10,9.472
19,00:00:00,G,10,8.617
20,00:00:00,A,12,99.093
21,00:00:00,C,12,122.382
22,00:00:00,E,12,48.966
23,00:00:00,G,12,42.817
24,00:00:00,A,14,15.751
25,00:00:00,C,14,132.265
26,00:00:00,E,14,8.947
27,00:00:00,G,14,6.707
28,00:00:00,A,16,50.798
29,00:00:00,C,16,126.96
30,00:00:00,E,16,24.333
31,00:00:00,G,16,24.057
32,00:00:00,A,18,14.923
33,00:00:00,C,18,14.172
34,00:00:00,E,18,71.687
35,00:00:00,G,18,7.882
36,00:00:00,A,20,18.991
37,00:00:00,C,20,16.869
38,00:00:00,E,20,108.39
39,00:00:00,G,20,10.779
40,00:00:00,A,22,10.74
41,00:00:00,C,22,9.768
42,00:00:00,E,22,158.009
43,00:00:00,G,22,8.451
44,00:00:00,A,24,4.043
45,00:00:00,C,24,4.617
46,00:00:00,E,24,3.825
47,00:00:00,G,24,4.982
48,00:10:00,A,2,361.968
49,00:10:00,C,2,49.643
50,00:10:00,E,2,34.458
51,00:10:00,G,2,40.201
52,00:10:00,A,4,405.459
53,00:10:00,C,4,281.366
54,00:10:00,E,4,390.581
55,00:10:00,G,4,245.813
56,00:10:00,A,6,403.362
57,00:10:00,C,6,172.044
58,00:10:00,E,6,192.393
59,00:10:00,G,6,137.586
60,00:10:00,A,8,152.645
61,00:10:00,C,8,200.284
62,00:10:00,E,8,108.094
63,00:10:00,G,8,122.717
64,00:10:00,A,10,38.84
65,00:10:00,C,10,408.184
66,00:10:00,E,10,26.477
67,00:10:00,G,10,27.36
68,00:10:00,A,12,281.199
69,00:10:00,C,12,337.833
70,00:10:00,E,12,186.577
71,00:10:00,G,12,194.546
72,00:10:00,A,14,42.186
73,00:10:00,C,14,360.381
74,00:10:00,E,14,24.529
75,00:10:00,G,14,20.72
76,00:10:00,A,16,152.97
77,00:10:00,C,16,336.419
78,00:10:00,E,16,86.429
79,00:10:00,G,16,103.528
80,00:10:00,A,18,39.745
81,00:10:00,C,18,40.936
82,00:10:00,E,18,232.911
83,00:10:00,G,18,25.148
84,00:10:00,A,20,58.118
