,time,row_384,column_384,rfu_value
159,00:30:00,D,8,108.39399999999999
160,00:30:00,A,10,386.70300000000003
161,00:30:00,B,10,407.21
162,00:30:00,C,10,178.704
163,00:30:00,D,10,90.81700000000001
164,00:30:00,A,12,166.986
165,00:30:00,B,12,164.05599999999998
166,00:30:00,C,12,2044.84
167,00:30:00,D,12,1672.785
168,00:30:00,A,14,143.549
169,00:30:00,B,14,117.18299999999999
170,00:30:00,C,14,2900.275
171,00:30:00,D,14,35.155
172,00:30:00,A,16,114.25299999999999
173,00:30:00,B,16,117.18299999999999
174,00:30:00,C,16,143.549
175,00:30:00,D,16,5.859
176,00:30:00,A,18,70.31
177,00:30:00,B,18,58.591
178,00:30:00,C,18,125.97200000000001
179,00:30:00,D,18,41.013999999999996
180,00:30:00,A,20,96.676
181,00:30:00,B,20,79.098
182,00:30:00,C,20,2525.29
183,00:30:00,D,20,1482.362
184,00:30:00,A,22,79.098
185,00:30:00,B,22,120.11200000000001
186,00:30:00,C,22,2589.74
187,00:30:00,D,22,3503.7659999999996
188,00:30:00,A,24,52.732
189,00:30:00,B,24,79.098
190,00:30:00,C,24,178.704
191,00:30:00,D,24,70.31
192,00:40:00,A,2,6718.96
193,00:40:00,B,2,5781.227
194,00:40:00,C,2,189.88400000000001
195,00:40:00,D,2,181.12
196,00:40:00,A,4,4057.6679999999997
197,00:40:00,B,4,3949.58
198,00:40:00,C,4,3745.09
199,00:40:00,D,4,3482.1740000000004
200,00:40:00,A,6,1919.286
201,00:40:00,B,6,2001.082
202,00:40:00,C,6,5670.218000000001
203,00:40:00,D,6,5903.920999999999
204,00:40:00,A,8,888.071
205,00:40:00,B,8,803.3539999999999
206,00:40:00,C,8,157.75
207,00:40:00,D,8,78.875
208,00:40:00,A,10,411.901
209,00:40:00,B,10,508.30400000000003
210,00:40:00,C,10,160.671
211,00:40:00,D,10,81.796
212,00:40:00,A,12,184.041
213,00:40:00,B,12,160.671
214,00:40:00,C,12,2109.169
215,00:40:00,D,12,1676.819
216,00:40:00,A,14,178.199
217,00:40:00,B,14,181.12
218,00:40:00,C,14,2894.9959999999996
219,00:40:00,D,14,52.583
220,00:40:00,A,16,113.93
221,00:40:00,B,16,93.48100000000001
222,00:40:00,C,16,154.828
223,00:40:00,D,16,14.606
224,00:40:00,A,18,75.953
225,00:40:00,B,18,113.93
226,00:40:00,C,18,125.615
227,00:40:00,D,18,105.166
228,00:40:00,A,20,78.875
229,00:40:00,B,20,84.71700000000001
230,00:40:00,C,20,2392.534
231,00:40:00,D,20,1524.912
232,00:40:00,A,22,146.064
233,00:40:00,B,22,84.71700000000001
234,00:40:00,C,22,2629.158
235,00:40:00,D,22,3388.6929999999998
236,00:40:00,A,24,87.639
237,00:40:00,B,24,67.19
238,00:40:00,C,24,213.25400000000002
239,00:40:00,D,24,96.402
240,00:50:00,A,2,6651.713000000001
241,00:50:00,B,2,6139.142
242,00:50:00,C,2,225.53099999999998
243,00:50:00,D,2,248.963
244,00:50:00,A,4,4129.862
245,00:50:00,B,4,3693.4440000000004
246,00:50:00,C,4,3687.586
247,00:50:00,D,4,3306.8179999999998
248,00:50:00,A,6,1918.4820000000002
249,00:50:00,B,6,1947.7720000000002
250,00:50:00,C,6,5532.843000000001
251,00:50:00,D,6,5579.706999999999
252,00:50:00,A,8,899.197
253,00:50:00,B,8,940.203
254,00:50:00,C,8,181.597
255,00:50:00,D,8,125.946
256,00:50:00,A,10,489.14
257,00:50:00,B,10,468.63699999999994
258,00:50:00,C,10,207.958
259,00:50:00,D,10,131.804
260,00:50:00,A,12,213.81599999999997
261,00:50:00,B,12,205.02900000000002
262,00:50:00,C,12,2082.505
263,00:50:00,D,12,1660.7320000000002
264,00:50:00,A,14,172.81
265,00:50:00,B,14,169.88099999999997
266,00:50:00,C,14,2803.034
267,00:50:00,D,14,58.58
268,00:50:00,A,16,93.727
269,00:50:00,B,16,114.23
270,00:50:00,C,16,196.24200000000002
271,00:50:00,D,16,2.929
272,00:50:00,A,18,84.94
273,00:50:00,B,18,82.01100000000001
274,00:50:00,C,18,123.01700000000001
275,00:50:00,D,18,93.727
276,00:50:00,A,20,82.01100000000001
277,00:50:00,B,20,114.23
278,00:50:00,C,20,2234.812
279,00:50:00,D,20,1605.0810000000001
280,00:50:00,A,22,181.597
281,00:50:00,B,22,102.514
282,00:50:00,C,22,2636.0820000000003
283,00:50:00,D,22,3380.0429999999997
284,00:50:00,A,24,84.94
285,00:50:00,B,24,93.727
286,00:50:00,C,24,246.03400000000002
287,00:50:00,D,24,87.869
288,01:00:00,A,2,6626.778
289,01:00:00,B,2,5762.289000000001
290,01:00:00,C,2,242.407
291,01:00:00,D,2,201.52
292,01:00:00,A,4,3484.243
293,01:00:00,B,4,3849.3140000000003
294,01:00:00,C,4,3455.0370000000003
295,01:00:00,D,4,3104.5679999999998
296,01:00:00,A,6,2035.639
297,01:00:00,B,6,1915.895
298,01:00:00,C,6,5546.1669999999995
299,01:00:00,D,6,5315.441
300,01:00:00,A,8,876.172
301,01:00:00,B,8,911.2189999999999
302,01:00:00,C,8,186.917
303,01:00:00,D,8,119.743
304,01:00:00,A,10,511.1
305,01:00:00,B,10,549.068
306,01:00:00,C,10,262.85200000000003
307,01:00:00,D,10,110.98200000000001
308,01:00:00,A,12,233.646
309,01:00:00,B,12,271.613
310,01:00:00,C,12,2012.274
311,01:00:00,D,12,1688.0910000000001
312,01:00:00,A,14,216.122
313,01:00:00,B,14,169.393
314,01:00:00,C,14,2672.323
315,01:00:00,D,14,20.444000000000003
316,01:00:00,A,16,134.346
317,01:00:00,B,16,105.141
318,01:00:00,C,16,148.94899999999998
319,01:00:00,D,16,14.603
320,01:00:00,A,18,119.743
321,01:00:00,B,18,110.98200000000001
322,01:00:00,C,18,186.917
323,01:00:00,D,18,110.98200000000001
324,01:00:00,A,20,108.061
325,01:00:00,B,20,122.664
326,01:00:00,C,20,2269.285
327,01:00:00,D,20,1615.0770000000002
328,01:00:00,A,22,148.94899999999998
329,01:00:00,B,22,102.22
330,01:00:00,C,22,2593.468
331,01:00:00,D,22,3168.821
332,01:00:00,A,24,113.902
333,01:00:00,B,24,58.411
334,01:00:00,C,24,257.01
335,01:00:00,D,24,134.346
