,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,hours,minutes,seconds
0,00:00:00,A,1,96288.937,a,AMP_standard,10,,,,,00,00,00
1,00:00:00,C,1,89030.617,b,AMP_standard,10,,,,,00,00,00
2,00:00:00,E,1,88130.063,c,AMP_standard,10,,,,,00,00,00
3,00:00:00,G,1,37540.125,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,00,00
4,00:00:00,I,1,58084.809,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,00,00
5,00:00:00,K,1,55773.145,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,00,00
6,00:00:00,A,3,35697.918,a,AMP_standard,5,,,,,00,00,00
7,00:00:00,C,3,35493.328,b,AMP_standard,5,,,,,00,00,00
8,00:00:00,E,3,35774.637,c,AMP_standard,5,,,,,00,00,00
9,00:00:00,G,3,84.027,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,00,00
10,00:00:00,I,3,46.58,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,00,00
11,00:00:00,K,3,73.067,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,00,00
12,00:00:00,A,5,12928.336,a,AMP_standard,2.5,,,,,00,00,00
13,00:00:00,C,5,12888.149,b,AMP_standard,2.5,,,,,00,00,00
14,00:00:00,E,5,12796.815,c,AMP_standard,2.5,,,,,00,00,00
15,00:00:00,G,5,61.194,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,00,00
16,00:00:00,I,5,69.414,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,00,00
17,00:00:00,K,5,62.107,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,00,00
18,00:00:00,A,7,4470.802,a,AMP_standard,1.25,,,,,00,00,00
19,00:00:00,C,7,4487.242,b,AMP_standard,1.25,,,,,00,00,00
20,00:00:00,E,7,4652.557,c,AMP_standard,1.25,,,,,00,00,00
21,00:00:00,G,7,22.834,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,00,00
22,00:00:00,I,7,36.534,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,00,00
23,00:00:00,K,7,46.58,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,00,00
24,00:00:00,A,9,1443.992,a,AMP_standard,0.625,,,,,00,00,00
25,00:00:00,C,9,1484.178,b,AMP_standard,0.625,,,,,00,00,00
26,00:00:00,E,9,1411.111,c,AMP_standard,0.625,,,,,00,00,00
27,00:00:00,G,9,40658.273,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,00,00
28,00:00:00,I,9,47730.266,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,00,00
29,00:00:00,K,9,62570.227,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,00,00
30,00:00:00,A,11,436.577,a,AMP_standard,0.3125,,,,,00,00,00
31,00:00:00,C,11,455.757,b,AMP_standard,0.3125,,,,,00,00,00
32,00:00:00,E,11,501.424,c,AMP_standard,0.3125,,,,,00,00,00
33,00:00:00,G,11,170.795,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,00,00
34,00:00:00,I,11,158.921,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,00,00
35,00:00:00,K,11,132.434,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,00,00
36,00:00:00,A,13,144.308,a,AMP_standard,0.15625,,,,,00,00,00
37,00:00:00,C,13,126.954,b,AMP_standard,0.15625,,,,,00,00,00
38,00:00:00,E,13,187.235,c,AMP_standard,0.15625,,,,,00,00,00
39,00:00:00,G,13,99207.063,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,00,00
40,00:00:00,I,13,100343.25,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,00,00
41,00:00:00,K,13,106389.563,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,00,00
42,00:00:00,A,15,42.014,a,AMP_standard,0.078125,,,,,00,00,00
43,00:00:00,C,15,51.147,b,AMP_standard,0.078125,,,,,00,00,00
44,00:00:00,E,15,49.32,c,AMP_standard,0.078125,,,,,00,00,00
45,00:00:00,G,15,41820.953,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,00,00
46,00:00:00,I,15,11007.581,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,00,00
47,00:00:00,K,15,12747.495,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,00,00
48,00:00:00,A,17,34.707,a,AMP_standard,0.0390625,,,,,00,00,00
49,00:00:00,C,17,31.967,b,AMP_standard,0.0390625,,,,,00,00,00
50,00:00:00,E,17,28.314,c,AMP_standard,0.0390625,,,,,00,00,00
51,00:00:00,G,17,71296.281,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,00,00
52,00:00:00,I,17,67924.227,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,00,00
53,00:00:00,K,17,87484.328,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,00,00
54,00:00:00,A,19,21.007,a,AMP_standard,0.0195312,,,,,00,00,00
55,00:00:00,C,19,15.527,b,AMP_standard,0.0195312,,,,,00,00,00
56,00:00:00,E,19,29.227,c,AMP_standard,0.0195312,,,,,00,00,00
57,00:00:00,G,19,174.448,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,00,00
58,00:00:00,I,19,164.401,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,00,00
59,00:00:00,K,19,214.635,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,00,00
60,00:00:00,A,21,10.047,a,AMP_standard,0.0097656,,,,,00,00,00
61,00:00:00,C,21,6.393,b,AMP_standard,0.0097656,,,,,00,00,00
62,00:00:00,E,21,21.92,c,AMP_standard,0.0097656,,,,,00,00,00
63,00:00:00,G,21,1006.501,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,00,00
64,00:00:00,I,21,1009.241,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,00,00
65,00:00:00,K,21,801,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,00,00
66,00:00:00,A,23,10.047,a,AMP_standard,0,,,,,00,00,00
67,00:00:00,C,23,20.093,b,AMP_standard,0,,,,,00,00,00
68,00:00:00,E,23,26.487,c,AMP_standard,0,,,,,00,00,00
69,00:00:00,G,23,27.4,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,00,00
70,00:00:00,I,23,13.7,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,00,00
71,00:00:00,K,23,19.18,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,00,00
72,00:10:00,A,1,77260.461,a,AMP_standard,10,,,,,00,10,00
73,00:10:00,C,1,72193.938,b,AMP_standard,10,,,,,00,10,00
74,00:10:00,E,1,72353.047,c,AMP_standard,10,,,,,00,10,00
75,00:10:00,G,1,33612.457,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,10,00
76,00:10:00,I,1,44917.16,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,10,00
77,00:10:00,K,1,43691.227,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,10,00
78,00:10:00,A,3,37788.719,a,AMP_standard,5,,,,,00,10,00
79,00:10:00,C,3,37602.027,b,AMP_standard,5,,,,,00,10,00
80,00:10:00,E,3,37775.848,c,AMP_standard,5,,,,,00,10,00
81,00:10:00,G,3,137.952,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,10,00
82,00:10:00,I,3,98.406,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,10,00
83,00:10:00,K,3,101.165,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,10,00
84,00:10:00,A,5,15801.019,a,AMP_standard,2.5,,,,,00,10,00
85,00:10:00,C,5,15839.646,b,AMP_standard,2.5,,,,,00,10,00
86,00:10:00,E,5,16055.769,c,AMP_standard,2.5,,,,,00,10,00
87,00:10:00,G,5,87.37,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,10,00
88,00:10:00,I,5,96.566,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,10,00
89,00:10:00,K,5,100.245,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,10,00
90,00:10:00,A,7,5914.46,a,AMP_standard,1.25,,,,,00,10,00
91,00:10:00,C,7,5854.682,b,AMP_standard,1.25,,,,,00,10,00
92,00:10:00,E,7,6158.176,c,AMP_standard,1.25,,,,,00,10,00
93,00:10:00,G,7,36.787,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,10,00
94,00:10:00,I,7,34.948,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,10,00
95,00:10:00,K,7,36.787,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,10,00
96,00:10:00,A,9,1942.364,a,AMP_standard,0.625,,,,,00,10,00
97,00:10:00,C,9,1956.159,b,AMP_standard,0.625,,,,,00,10,00
98,00:10:00,E,9,1996.625,c,AMP_standard,0.625,,,,,00,10,00
99,00:10:00,G,9,40290.25,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,10,00
100,00:10:00,I,9,45738.434,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,10,00
101,00:10:00,K,9,57150.742,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,10,00
102,00:10:00,A,11,612.507,a,AMP_standard,0.3125,,,,,00,10,00
103,00:10:00,C,11,653.892,b,AMP_standard,0.3125,,,,,00,10,00
104,00:10:00,E,11,648.374,c,AMP_standard,0.3125,,,,,00,10,00
105,00:10:00,G,11,250.153,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,10,00
106,00:10:00,I,11,147.149,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,10,00
107,00:10:00,K,11,148.988,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,10,00
108,00:10:00,A,13,187.615,a,AMP_standard,0.15625,,,,,00,10,00
109,00:10:00,C,13,199.571,b,AMP_standard,0.15625,,,,,00,10,00
110,00:10:00,E,13,191.293,c,AMP_standard,0.15625,,,,,00,10,00
111,00:10:00,G,13,79569.773,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,10,00
112,00:10:00,I,13,79908.211,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,10,00
113,00:10:00,K,13,84315.32,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,10,00
114,00:10:00,A,15,45.984,a,AMP_standard,0.078125,,,,,00,10,00
115,00:10:00,C,15,68.976,b,AMP_standard,0.078125,,,,,00,10,00
116,00:10:00,E,15,72.655,c,AMP_standard,0.078125,,,,,00,10,00
117,00:10:00,G,15,41635.742,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,10,00
118,00:10:00,I,15,13057.613,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,10,00
119,00:10:00,K,15,15384.402,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,10,00
120,00:10:00,A,17,15.635,a,AMP_standard,0.0390625,,,,,00,10,00
121,00:10:00,C,17,23.912,b,AMP_standard,0.0390625,,,,,00,10,00
122,00:10:00,E,17,57.94,c,AMP_standard,0.0390625,,,,,00,10,00
123,00:10:00,G,17,58297.578,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,10,00
124,00:10:00,I,17,55684.77,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,10,00
125,00:10:00,K,17,69446.859,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,10,00
126,00:10:00,A,19,26.671,a,AMP_standard,0.0195312,,,,,00,10,00
127,00:10:00,C,19,29.43,b,AMP_standard,0.0195312,,,,,00,10,00
128,00:10:00,E,19,27.59,c,AMP_standard,0.0195312,,,,,00,10,00
129,00:10:00,G,19,251.992,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,10,00
130,00:10:00,I,19,240.956,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,10,00
131,00:10:00,K,19,341.201,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,10,00
132,00:10:00,A,21,29.43,a,AMP_standard,0.0097656,,,,,00,10,00
133,00:10:00,C,21,21.153,b,AMP_standard,0.0097656,,,,,00,10,00
134,00:10:00,E,21,27.59,c,AMP_standard,0.0097656,,,,,00,10,00
135,00:10:00,G,21,1319.74,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,10,00
136,00:10:00,I,21,1208.459,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,10,00
137,00:10:00,K,21,1078.784,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,10,00
138,00:10:00,A,23,9.197,a,AMP_standard,0,,,,,00,10,00
139,00:10:00,C,23,13.795,b,AMP_standard,0,,,,,00,10,00
140,00:10:00,E,23,20.233,c,AMP_standard,0,,,,,00,10,00
141,00:10:00,G,23,23.912,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,10,00
142,00:10:00,I,23,22.072,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,10,00
143,00:10:00,K,23,11.956,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,10,00
144,00:20:00,A,1,71950.57,a,AMP_standard,10,,,,,00,20,00
145,00:20:00,C,1,67665.914,b,AMP_standard,10,,,,,00,20,00
146,00:20:00,E,1,68545.125,c,AMP_standard,10,,,,,00,20,00
147,00:20:00,G,1,32584.699,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,20,00
148,00:20:00,I,1,41154.004,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,20,00
149,00:20:00,K,1,40122.527,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,20,00
150,00:20:00,A,3,39045.563,a,AMP_standard,5,,,,,00,20,00
151,00:20:00,C,3,38535.863,b,AMP_standard,5,,,,,00,20,00
152,00:20:00,E,3,39450.352,c,AMP_standard,5,,,,,00,20,00
153,00:20:00,G,3,165.258,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,20,00
154,00:20:00,I,3,151.332,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,20,00
155,00:20:00,K,3,127.193,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,20,00
156,00:20:00,A,5,17876.695,a,AMP_standard,2.5,,,,,00,20,00
157,00:20:00,C,5,18143.152,b,AMP_standard,2.5,,,,,00,20,00
158,00:20:00,E,5,18237.852,c,AMP_standard,2.5,,,,,00,20,00
159,00:20:00,G,5,92.842,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,20,00
160,00:20:00,I,5,121.623,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,20,00
161,00:20:00,K,5,124.408,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,20,00
162,00:20:00,A,7,7122.826,a,AMP_standard,1.25,,,,,00,20,00
163,00:20:00,C,7,7031.84,b,AMP_standard,1.25,,,,,00,20,00
164,00:20:00,E,7,7382.783,c,AMP_standard,1.25,,,,,00,20,00
165,00:20:00,G,7,34.351,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,20,00
166,00:20:00,I,7,38.065,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,20,00
167,00:20:00,K,7,31.566,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,20,00
168,00:20:00,A,9,2419.458,a,AMP_standard,0.625,,,,,00,20,00
169,00:20:00,C,9,2514.157,b,AMP_standard,0.625,,,,,00,20,00
170,00:20:00,E,9,2508.586,c,AMP_standard,0.625,,,,,00,20,00
171,00:20:00,G,9,39625.824,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,20,00
172,00:20:00,I,9,44567.797,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,20,00
173,00:20:00,K,9,53788.844,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,20,00
174,00:20:00,A,11,772.444,a,AMP_standard,0.3125,,,,,00,20,00
175,00:20:00,C,11,806.796,b,AMP_standard,0.3125,,,,,00,20,00
176,00:20:00,E,11,850.431,c,AMP_standard,0.3125,,,,,00,20,00
177,00:20:00,G,11,284.096,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,20,00
178,00:20:00,I,11,198.682,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,20,00
179,00:20:00,K,11,155.046,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,20,00
180,00:20:00,A,13,232.105,a,AMP_standard,0.15625,,,,,00,20,00
181,00:20:00,C,13,235.818,b,AMP_standard,0.15625,,,,,00,20,00
182,00:20:00,E,13,245.102,c,AMP_standard,0.15625,,,,,00,20,00
183,00:20:00,G,13,71836.375,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,20,00
184,00:20:00,I,13,71633.977,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,20,00
185,00:20:00,K,13,76286.281,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,20,00
186,00:20:00,A,15,76.13,a,AMP_standard,0.078125,,,,,00,20,00
187,00:20:00,C,15,74.273,b,AMP_standard,0.078125,,,,,00,20,00
188,00:20:00,E,15,85.414,c,AMP_standard,0.078125,,,,,00,20,00
189,00:20:00,G,15,40958.105,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,20,00
190,00:20:00,I,15,14546.459,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,20,00
191,00:20:00,K,15,17152.529,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,20,00
192,00:20:00,A,17,32.495,a,AMP_standard,0.0390625,,,,,00,20,00
193,00:20:00,C,17,34.351,b,AMP_standard,0.0390625,,,,,00,20,00
194,00:20:00,E,17,54.777,c,AMP_standard,0.0390625,,,,,00,20,00
195,00:20:00,G,17,53216.941,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,20,00
196,00:20:00,I,17,51205.059,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,20,00
197,00:20:00,K,17,63242.93,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,20,00
198,00:20:00,A,19,30.638,a,AMP_standard,0.0195312,,,,,00,20,00
199,00:20:00,C,19,39.922,b,AMP_standard,0.0195312,,,,,00,20,00
200,00:20:00,E,19,38.065,c,AMP_standard,0.0195312,,,,,00,20,00
201,00:20:00,G,19,304.521,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,20,00
202,00:20:00,I,19,245.102,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,20,00
203,00:20:00,K,19,389.936,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,20,00
204,00:20:00,A,21,12.069,a,AMP_standard,0.0097656,,,,,00,20,00
205,00:20:00,C,21,22.282,b,AMP_standard,0.0097656,,,,,00,20,00
206,00:20:00,E,21,16.712,c,AMP_standard,0.0097656,,,,,00,20,00
207,00:20:00,G,21,1540.246,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,20,00
208,00:20:00,I,21,1535.604,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,20,00
209,00:20:00,K,21,1242.224,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,20,00
210,00:20:00,A,23,10.213,a,AMP_standard,0,,,,,00,20,00
211,00:20:00,C,23,20.425,b,AMP_standard,0,,,,,00,20,00
212,00:20:00,E,23,20.425,c,AMP_standard,0,,,,,00,20,00
213,00:20:00,G,23,30.638,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,20,00
214,00:20:00,I,23,19.497,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,20,00
215,00:20:00,K,23,15.783,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,00,20,00
216,00:30:00,A,1,69292.992,a,AMP_standard,10,,,,,00,30,00
217,00:30:00,C,1,64583.707,b,AMP_standard,10,,,,,00,30,00
218,00:30:00,E,1,64746.16,c,AMP_standard,10,,,,,00,30,00
219,00:30:00,G,1,31264.848,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,30,00
220,00:30:00,I,1,38818.941,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,30,00
221,00:30:00,K,1,37700.438,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,00,30,00
222,00:30:00,A,3,39379.125,a,AMP_standard,5,,,,,00,30,00
223,00:30:00,C,3,38914.172,b,AMP_standard,5,,,,,00,30,00
224,00:30:00,E,3,40162.449,c,AMP_standard,5,,,,,00,30,00
225,00:30:00,G,3,204.467,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,30,00
226,00:30:00,I,3,165.255,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,30,00
227,00:30:00,K,3,184.861,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,00,30,00
228,00:30:00,A,5,19412.271,a,AMP_standard,2.5,,,,,00,30,00
229,00:30:00,C,5,19570.99,b,AMP_standard,2.5,,,,,00,30,00
230,00:30:00,E,5,19772.656,c,AMP_standard,2.5,,,,,00,30,00
231,00:30:00,G,5,119.506,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,30,00
232,00:30:00,I,5,119.506,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,30,00
233,00:30:00,K,5,132.577,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,00,30,00
234,00:30:00,A,7,7921.947,a,AMP_standard,1.25,,,,,00,30,00
235,00:30:00,C,7,8044.254,b,AMP_standard,1.25,,,,,00,30,00
236,00:30:00,E,7,8313.143,c,AMP_standard,1.25,,,,,00,30,00
237,00:30:00,G,7,38.279,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,30,00
238,00:30:00,I,7,36.412,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,30,00
239,00:30:00,K,7,32.677,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,00,30,00
240,00:30:00,A,9,2731.834,a,AMP_standard,0.625,,,,,00,30,00
241,00:30:00,C,9,2933.501,b,AMP_standard,0.625,,,,,00,30,00
242,00:30:00,E,9,2929.767,c,AMP_standard,0.625,,,,,00,30,00
243,00:30:00,G,9,39015.004,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,30,00
244,00:30:00,I,9,43379.777,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,30,00
245,00:30:00,K,9,51526.73,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,00,30,00
246,00:30:00,A,11,962.584,a,AMP_standard,0.3125,,,,,00,30,00
247,00:30:00,C,11,943.911,b,AMP_standard,0.3125,,,,,00,30,00
248,00:30:00,E,11,961.651,c,AMP_standard,0.3125,,,,,00,30,00
249,00:30:00,G,11,359.452,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,30,00
250,00:30:00,I,11,191.396,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,30,00
251,00:30:00,K,11,173.657,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,00,30,00
252,00:30:00,A,13,275.424,a,AMP_standard,0.15625,,,,,00,30,00
253,00:30:00,C,13,264.22,b,AMP_standard,0.15625,,,,,00,30,00
254,00:30:00,E,13,295.031,c,AMP_standard,0.15625,,,,,00,30,00
255,00:30:00,G,13,67721.672,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,30,00
256,00:30:00,I,13,67844.914,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,30,00
257,00:30:00,K,13,72325.461,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,00,30,00
258,00:30:00,A,15,81.227,a,AMP_standard,0.078125,,,,,00,30,00
259,00:30:00,C,15,79.36,b,AMP_standard,0.078125,,,,,00,30,00
260,00:30:00,E,15,89.63,c,AMP_standard,0.078125,,,,,00,30,00
261,00:30:00,G,15,40392.125,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,30,00
262,00:30:00,I,15,15695.444,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,30,00
263,00:30:00,K,15,17806.406,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,00,30,00
264,00:30:00,A,17,30.81,a,AMP_standard,0.0390625,,,,,00,30,00
265,00:30:00,C,17,37.346,b,AMP_standard,0.0390625,,,,,00,30,00
266,00:30:00,E,17,56.018,c,AMP_standard,0.0390625,,,,,00,30,00
267,00:30:00,G,17,50591.223,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,30,00
268,00:30:00,I,17,48546.547,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,30,00
269,00:30:00,K,17,60172.25,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,00,30,00
270,00:30:00,A,19,18.673,a,AMP_standard,0.0195312,,,,,00,30,00
271,00:30:00,C,19,20.54,b,AMP_standard,0.0195312,,,,,00,30,00
272,00:30:00,E,19,28.009,c,AMP_standard,0.0195312,,,,,00,30,00
273,00:30:00,G,19,363.186,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,30,00
274,00:30:00,I,19,277.291,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,30,00
275,00:30:00,K,19,473.356,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,00,30,00
276,00:30:00,A,21,5.602,a,AMP_standard,0.0097656,,,,,00,30,00
277,00:30:00,C,21,19.606,b,AMP_standard,0.0097656,,,,,00,30,00
278,00:30:00,E,21,21.474,c,AMP_standard,0.0097656,,,,,00,30,00
279,00:30:00,G,21,1743.108,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,30,00
280,00:30:00,I,21,1754.312,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,30,00
281,00:30:00,K,21,1520.902,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,00,30,00
