,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,background_DNA,background_DNA_mass,hours,minutes,seconds,kit
509,00:40:00,I,17,12389.015,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,40,00,AMP
510,00:40:00,K,17,454.18,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,40,00,AMP
511,00:40:00,M,17,58.875,a,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,00,40,00,AMP
512,00:40:00,N,17,64.482,b,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,00,40,00,AMP
513,00:40:00,A,19,8.411,a,AMP_standard,0.0195312,,,,,,,00,40,00,AMP
514,00:40:00,B,19,5.607,b,AMP_standard,0.0195312,,,,,,,00,40,00,AMP
515,00:40:00,C,19,8.411,c,AMP_standard,0.0195312,,,,,,,00,40,00,AMP
516,00:40:00,E,19,319.608,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,40,00,AMP
517,00:40:00,G,19,13451.57,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,40,00,AMP
518,00:40:00,I,19,14488.895,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,40,00,AMP
519,00:40:00,K,19,613.984,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,40,00,AMP
520,00:40:00,M,19,81.304,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,no_target,none,none,00,40,00,AMP
521,00:40:00,N,19,39.25,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,no_target,none,none,00,40,00,AMP
522,00:40:00,A,21,19.625,a,AMP_standard,0.0097656,,,,,,,00,40,00,AMP
523,00:40:00,B,21,8.411,b,AMP_standard,0.0097656,,,,,,,00,40,00,AMP
524,00:40:00,C,21,14.018,c,AMP_standard,0.0097656,,,,,,,00,40,00,AMP
525,00:40:00,E,21,271.947,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,40,00,AMP
526,00:40:00,G,21,12750.675,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,40,00,AMP
527,00:40:00,I,21,12728.247,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,40,00,AMP
528,00:40:00,K,21,187.84,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,40,00,AMP
529,00:40:00,M,21,42.054,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS6110_A7,none,none,00,40,00,AMP
530,00:40:00,N,21,39.25,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS6110_A7,none,none,00,40,00,AMP
531,00:40:00,A,23,5.607,a,AMP_standard,0,,,,,,,00,40,00,AMP
532,00:40:00,B,23,36.447,b,AMP_standard,0,,,,,,,00,40,00,AMP
533,00:40:00,C,23,16.821,c,AMP_standard,0,,,,,,,00,40,00,AMP
534,00:40:00,E,23,182.233,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,40,00,AMP
535,00:40:00,G,23,13855.286,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,40,00,AMP
536,00:40:00,I,23,12114.263,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,40,00,AMP
537,00:40:00,K,23,325.215,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,40,00,AMP
538,00:40:00,M,23,5.607,a,IS_gRNAs,,r17Ar3C,no_RNAseT,IS1081_H6,IS1081_H6,none,none,00,40,00,AMP
539,00:40:00,N,23,19.625,b,IS_gRNAs,,r17Ar3C,no_RNAseT,IS1081_H6,IS1081_H6,none,none,00,40,00,AMP
540,00:50:00,A,1,39413.582,a,AMP_standard,10,,,,,,,00,50,00,AMP
541,00:50:00,B,1,38252.543,b,AMP_standard,10,,,,,,,00,50,00,AMP
542,00:50:00,C,1,37815.055,c,AMP_standard,10,,,,,,,00,50,00,AMP
543,00:50:00,E,1,10827.938,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,AMP
544,00:50:00,G,1,246.791,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,AMP
545,00:50:00,I,1,179.484,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,AMP
546,00:50:00,K,1,4259.942,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,AMP
547,00:50:00,M,1,84.133,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
548,00:50:00,N,1,114.982,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
549,00:50:00,A,3,16296.594,a,AMP_standard,5,,,,,,,00,50,00,AMP
550,00:50:00,B,3,16832.242,b,AMP_standard,5,,,,,,,00,50,00,AMP
551,00:50:00,C,3,16234.896,c,AMP_standard,5,,,,,,,00,50,00,AMP
552,00:50:00,E,3,11158.862,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,AMP
553,00:50:00,G,3,243.986,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,50,00,AMP
554,00:50:00,I,3,221.551,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,AMP
555,00:50:00,K,3,9403.283,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,AMP
556,00:50:00,M,3,30.849,a,IS_gRNAs,,no_reporter,RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
557,00:50:00,N,3,5.609,b,IS_gRNAs,,no_reporter,RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
558,00:50:00,A,5,6144.526,a,AMP_standard,2.5,,,,,,,00,50,00,AMP
559,00:50:00,B,5,6811.981,b,AMP_standard,2.5,,,,,,,00,50,00,AMP
560,00:50:00,C,5,6764.306,c,AMP_standard,2.5,,,,,,,00,50,00,AMP
561,00:50:00,E,5,14821.459,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,50,00,AMP
562,00:50:00,G,5,389.817,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,50,00,AMP
563,00:50:00,I,5,370.186,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,50,00,AMP
564,00:50:00,K,5,13559.461,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,50,00,AMP
565,00:50:00,M,5,50.48,a,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS6110_A7,none,none,00,50,00,AMP
566,00:50:00,N,5,42.067,b,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS6110_A7,none,none,00,50,00,AMP
567,00:50:00,A,7,1598.53,a,AMP_standard,1.25,,,,,,,00,50,00,AMP
568,00:50:00,B,7,1780.819,b,AMP_standard,1.25,,,,,,,00,50,00,AMP
569,00:50:00,C,7,1836.907,c,AMP_standard,1.25,,,,,,,00,50,00,AMP
570,00:50:00,E,7,15359.911,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,50,00,AMP
571,00:50:00,G,7,336.533,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,50,00,AMP
572,00:50:00,I,7,274.835,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,50,00,AMP
573,00:50:00,K,7,13584.701,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,50,00,AMP
574,00:50:00,M,7,67.307,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,no_target,none,none,00,50,00,AMP
575,00:50:00,N,7,22.436,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,no_target,none,none,00,50,00,AMP
576,00:50:00,A,9,440.297,a,AMP_standard,0.625,,,,,,,00,50,00,AMP
577,00:50:00,B,9,493.581,b,AMP_standard,0.625,,,,,,,00,50,00,AMP
578,00:50:00,C,9,401.035,c,AMP_standard,0.625,,,,,,,00,50,00,AMP
579,00:50:00,E,9,6741.871,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,AMP
580,00:50:00,G,9,16554.604,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,AMP
581,00:50:00,I,9,316.902,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,AMP
582,00:50:00,K,9,465.537,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,AMP
583,00:50:00,M,9,39.262,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS1081_H6,none,none,00,50,00,AMP
584,00:50:00,N,9,33.653,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS1081_H6,none,none,00,50,00,AMP
585,00:50:00,A,11,134.613,a,AMP_standard,0.3125,,,,,,,00,50,00,AMP
586,00:50:00,B,11,151.44,b,AMP_standard,0.3125,,,,,,,00,50,00,AMP
587,00:50:00,C,11,123.395,c,AMP_standard,0.3125,,,,,,,00,50,00,AMP
588,00:50:00,E,11,12796.654,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,AMP
589,00:50:00,G,11,16422.793,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,AMP
590,00:50:00,I,11,272.031,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,50,00,AMP
591,00:50:00,K,11,241.182,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,AMP
592,00:50:00,M,11,14.022,a,IS_gRNAs,,r17Ar3C,no_RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
593,00:50:00,N,11,19.631,b,IS_gRNAs,,r17Ar3C,no_RNAseT,IS6110_A7,IS6110_A7,none,none,00,50,00,AMP
594,00:50:00,A,13,44.871,a,AMP_standard,0.15625,,,,,,,00,50,00,AMP
595,00:50:00,B,13,70.111,b,AMP_standard,0.15625,,,,,,,00,50,00,AMP
596,00:50:00,C,13,47.675,c,AMP_standard,0.15625,,,,,,,00,50,00,AMP
597,00:50:00,E,13,13708.098,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,50,00,AMP
598,00:50:00,G,13,19061.77,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,50,00,AMP
599,00:50:00,I,13,415.057,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,50,00,AMP
600,00:50:00,K,13,504.799,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,50,00,AMP
601,00:50:00,M,13,5322.825,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
602,00:50:00,N,13,3194.256,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
603,00:50:00,A,15,30.849,a,AMP_standard,0.078125,,,,,,,00,50,00,AMP
604,00:50:00,B,15,39.262,b,AMP_standard,0.078125,,,,,,,00,50,00,AMP
605,00:50:00,C,15,36.458,c,AMP_standard,0.078125,,,,,,,00,50,00,AMP
606,00:50:00,E,15,13472.523,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,50,00,AMP
607,00:50:00,G,15,17754.902,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,50,00,AMP
608,00:50:00,I,15,412.253,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,50,00,AMP
609,00:50:00,K,15,367.382,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,50,00,AMP
610,00:50:00,M,15,392.621,a,IS_gRNAs,,no_reporter,RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
611,00:50:00,N,15,260.813,b,IS_gRNAs,,no_reporter,RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
612,00:50:00,A,17,16.827,a,AMP_standard,0.0390625,,,,,,,00,50,00,AMP
613,00:50:00,B,17,28.044,b,AMP_standard,0.0390625,,,,,,,00,50,00,AMP
614,00:50:00,C,17,19.631,c,AMP_standard,0.0390625,,,,,,,00,50,00,AMP
615,00:50:00,E,17,241.182,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,AMP
616,00:50:00,G,17,8306.748,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,AMP
617,00:50:00,I,17,13074.294,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,AMP
618,00:50:00,K,17,516.017,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,AMP
619,00:50:00,M,17,58.893,a,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,00,50,00,AMP
620,00:50:00,N,17,47.675,b,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,00,50,00,AMP
621,00:50:00,A,19,11.218,a,AMP_standard,0.0195312,,,,,,,00,50,00,AMP
622,00:50:00,B,19,8.413,b,AMP_standard,0.0195312,,,,,,,00,50,00,AMP
623,00:50:00,C,19,28.044,c,AMP_standard,0.0195312,,,,,,,00,50,00,AMP
624,00:50:00,E,19,280.444,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,AMP
625,00:50:00,G,19,14106.327,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,AMP
626,00:50:00,I,19,15051.423,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,AMP
627,00:50:00,K,19,754.394,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,50,00,AMP
628,00:50:00,M,19,106.569,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,no_target,none,none,00,50,00,AMP
629,00:50:00,N,19,58.893,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,no_target,none,none,00,50,00,AMP
630,00:50:00,A,21,2.804,a,AMP_standard,0.0097656,,,,,,,00,50,00,AMP
631,00:50:00,B,21,14.022,b,AMP_standard,0.0097656,,,,,,,00,50,00,AMP
632,00:50:00,C,21,8.413,c,AMP_standard,0.0097656,,,,,,,00,50,00,AMP
633,00:50:00,E,21,328.119,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,50,00,AMP
634,00:50:00,G,21,13982.932,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,50,00,AMP
635,00:50:00,I,21,13702.488,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,50,00,AMP
636,00:50:00,K,21,249.595,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,50,00,AMP
637,00:50:00,M,21,53.284,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS6110_A7,none,none,00,50,00,AMP
638,00:50:00,N,21,70.111,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS6110_A7,none,none,00,50,00,AMP
639,00:50:00,A,23,14.022,a,AMP_standard,0,,,,,,,00,50,00,AMP
640,00:50:00,B,23,30.849,b,AMP_standard,0,,,,,,,00,50,00,AMP
641,00:50:00,C,23,5.609,c,AMP_standard,0,,,,,,,00,50,00,AMP
642,00:50:00,E,23,252.399,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,50,00,AMP
643,00:50:00,G,23,14322.269,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,50,00,AMP
644,00:50:00,I,23,13015.401,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,50,00,AMP
645,00:50:00,K,23,322.51,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,50,00,AMP
646,00:50:00,M,23,11.218,a,IS_gRNAs,,r17Ar3C,no_RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
647,00:50:00,N,23,5.609,b,IS_gRNAs,,r17Ar3C,no_RNAseT,IS1081_H6,IS1081_H6,none,none,00,50,00,AMP
648,01:00:00,A,1,40351.457,a,AMP_standard,10,,,,,,,01,00,00,AMP
649,01:00:00,B,1,40581.473,b,AMP_standard,10,,,,,,,01,00,00,AMP
650,01:00:00,C,1,38609.484,c,AMP_standard,10,,,,,,,01,00,00,AMP
651,01:00:00,E,1,11520.571,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,01,00,00,AMP
652,01:00:00,G,1,308.562,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,01,00,00,AMP
653,01:00:00,I,1,241.239,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,01,00,00,AMP
654,01:00:00,K,1,4653.672,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,01,00,00,AMP
655,01:00:00,M,1,162.696,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
656,01:00:00,N,1,179.527,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
657,01:00:00,A,3,17408.49,a,AMP_standard,5,,,,,,,01,00,00,AMP
658,01:00:00,B,3,18482.846,b,AMP_standard,5,,,,,,,01,00,00,AMP
659,01:00:00,C,3,17290.676,c,AMP_standard,5,,,,,,,01,00,00,AMP
660,01:00:00,E,3,12325.638,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,01,00,00,AMP
661,01:00:00,G,3,339.418,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,01,00,00,AMP
662,01:00:00,I,3,269.29,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,01,00,00,AMP
663,01:00:00,K,3,10084.357,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,01,00,00,AMP
664,01:00:00,M,3,22.441,a,IS_gRNAs,,no_reporter,RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
665,01:00:00,N,3,14.026,b,IS_gRNAs,,no_reporter,RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
666,01:00:00,A,5,6852.875,a,AMP_standard,2.5,,,,,,,01,00,00,AMP
667,01:00:00,B,5,7585.008,b,AMP_standard,2.5,,,,,,,01,00,00,AMP
668,01:00:00,C,5,7153.021,c,AMP_standard,2.5,,,,,,,01,00,00,AMP
669,01:00:00,E,5,15447.721,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,01,00,00,AMP
670,01:00:00,G,5,375.884,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,01,00,00,AMP
671,01:00:00,I,5,417.961,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,01,00,00,AMP
672,01:00:00,K,5,15153.186,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,01,00,00,AMP
673,01:00:00,M,5,64.517,a,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS6110_A7,none,none,01,00,00,AMP
674,01:00:00,N,5,42.077,b,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS6110_A7,none,none,01,00,00,AMP
675,01:00:00,A,7,1854.175,a,AMP_standard,1.25,,,,,,,01,00,00,AMP
676,01:00:00,B,7,1907.472,b,AMP_standard,1.25,,,,,,,01,00,00,AMP
677,01:00:00,C,7,1927.108,c,AMP_standard,1.25,,,,,,,01,00,00,AMP
678,01:00:00,E,7,16494.025,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,01,00,00,AMP
679,01:00:00,G,7,367.469,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,01,00,00,AMP
680,01:00:00,I,7,350.638,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,01,00,00,AMP
681,01:00:00,K,7,14339.703,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,01,00,00,AMP
682,01:00:00,M,7,70.128,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,no_target,none,none,01,00,00,AMP
683,01:00:00,N,7,39.271,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,no_target,none,none,01,00,00,AMP
684,01:00:00,A,9,476.868,a,AMP_standard,0.625,,,,,,,01,00,00,AMP
685,01:00:00,B,9,600.293,b,AMP_standard,0.625,,,,,,,01,00,00,AMP
686,01:00:00,C,9,474.063,c,AMP_standard,0.625,,,,,,,01,00,00,AMP
687,01:00:00,E,9,7307.302,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,01,00,00,AMP
688,01:00:00,G,9,16822.223,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,01,00,00,AMP
689,01:00:00,I,9,308.562,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,01,00,00,AMP
690,01:00:00,K,9,555.411,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,01,00,00,AMP
691,01:00:00,M,9,70.128,a,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS1081_H6,none,none,01,00,00,AMP
692,01:00:00,N,9,86.958,b,IS_gRNAs,,r17Ar3C,RNAseT,IS6110_A7,IS1081_H6,none,none,01,00,00,AMP
693,01:00:00,A,11,148.671,a,AMP_standard,0.3125,,,,,,,01,00,00,AMP
694,01:00:00,B,11,157.086,b,AMP_standard,0.3125,,,,,,,01,00,00,AMP
695,01:00:00,C,11,165.501,c,AMP_standard,0.3125,,,,,,,01,00,00,AMP
696,01:00:00,E,11,13823.564,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,40ng,01,00,00,AMP
697,01:00:00,G,11,17669.365,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,40ng,01,00,00,AMP
698,01:00:00,I,11,255.265,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,40ng,01,00,00,AMP
699,01:00:00,K,11,370.274,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,40ng,01,00,00,AMP
700,01:00:00,M,11,30.856,a,IS_gRNAs,,r17Ar3C,no_RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
701,01:00:00,N,11,19.636,b,IS_gRNAs,,r17Ar3C,no_RNAseT,IS6110_A7,IS6110_A7,none,none,01,00,00,AMP
702,01:00:00,A,13,70.128,a,AMP_standard,0.15625,,,,,,,01,00,00,AMP
703,01:00:00,B,13,70.128,b,AMP_standard,0.15625,,,,,,,01,00,00,AMP
704,01:00:00,C,13,33.661,c,AMP_standard,0.15625,,,,,,,01,00,00,AMP
705,01:00:00,E,13,14076.023,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,4ng,01,00,00,AMP
706,01:00:00,G,13,19837.713,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,4ng,01,00,00,AMP
707,01:00:00,I,13,504.919,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,4ng,01,00,00,AMP
708,01:00:00,K,13,476.868,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,4ng,01,00,00,AMP
709,01:00:00,M,13,5688.756,a,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS1081_H6,none,none,01,00,00,AMP
710,01:00:00,N,13,3371.738,b,IS_gRNAs,,r17Ar3C,RNAseT,IS1081_H6,IS1081_H6,none,none,01,00,00,AMP
711,01:00:00,A,15,36.466,a,AMP_standard,0.078125,,,,,,,01,00,00,AMP
712,01:00:00,B,15,22.441,b,AMP_standard,0.078125,,,,,,,01,00,00,AMP
713,01:00:00,C,15,28.051,c,AMP_standard,0.078125,,,,,,,01,00,00,AMP
714,01:00:00,E,15,14435.078,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,0ng,01,00,00,AMP
715,01:00:00,G,15,18768.967,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,0ng,01,00,00,AMP
716,01:00:00,I,15,434.792,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,0ng,01,00,00,AMP
717,01:00:00,K,15,359.054,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,0ng,01,00,00,AMP
718,01:00:00,M,15,437.597,a,IS_gRNAs,,no_reporter,RNAseT,IS1081_H6,IS1081_H6,none,none,01,00,00,AMP
719,01:00:00,N,15,288.926,b,IS_gRNAs,,no_reporter,RNAseT,IS1081_H6,IS1081_H6,none,none,01,00,00,AMP
720,01:00:00,A,17,11.22,a,AMP_standard,0.0390625,,,,,,,01,00,00,AMP
721,01:00:00,B,17,19.636,b,AMP_standard,0.0390625,,,,,,,01,00,00,AMP
722,01:00:00,C,17,16.831,c,AMP_standard,0.0390625,,,,,,,01,00,00,AMP
723,01:00:00,E,17,356.249,a,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,human_HEK293,400ng,01,00,00,AMP
724,01:00:00,G,17,8942.68,b,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,CRE_RR013,400ng,01,00,00,AMP
725,01:00:00,I,17,14188.228,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,target_added,human_HEK293,400ng,01,00,00,AMP
726,01:00:00,K,17,524.555,c,AMP_background,,r17Ar3C,RNAseT,syn_11C,no_target,CRE_RR013,400ng,01,00,00,AMP
727,01:00:00,M,17,112.204,a,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,01,00,00,AMP
728,01:00:00,N,17,84.153,b,IS_gRNAs,,r17Ar3C,RNAseT,no_gRNA,IS1081_H6,none,none,01,00,00,AMP
729,01:00:00,A,19,14.026,a,AMP_standard,0.0195312,,,,,,,01,00,00,AMP
730,01:00:00,B,19,19.636,b,AMP_standard,0.0195312,,,,,,,01,00,00,AMP
