,time,row_384,column_384,rfu_value
0,00:00:00,P,2,189.937
1,00:00:00,P,4,194.855
2,00:00:00,P,6,175.912
3,00:00:00,P,8,183.37
4,00:00:00,P,10,185.078
5,00:00:00,P,12,170.487
6,00:00:00,P,14,180.842
7,00:00:00,P,16,181.03599999999997
8,00:00:00,P,18,369.43199999999996
9,00:00:00,P,20,338.198
10,00:00:00,P,22,33.137
11,00:00:00,P,24,32.343
12,00:10:00,P,2,219.12099999999998
13,00:10:00,P,4,229.93599999999998
14,00:10:00,P,6,168.299
15,00:10:00,P,8,171.707
16,00:10:00,P,10,174.674
17,00:10:00,P,12,165.238
18,00:10:00,P,14,171.93200000000002
19,00:10:00,P,16,176.162
20,00:10:00,P,18,1184.698
21,00:10:00,P,20,1089.819
22,00:10:00,P,22,33.473
23,00:10:00,P,24,32.937
24,00:20:00,P,2,254.532
25,00:20:00,P,4,269.224
26,00:20:00,P,6,160.759
27,00:20:00,P,8,166.872
28,00:20:00,P,10,164.77599999999998
29,00:20:00,P,12,160.912
30,00:20:00,P,14,165.875
31,00:20:00,P,16,169.835
32,00:20:00,P,18,2063.221
33,00:20:00,P,20,1967.716
34,00:20:00,P,22,32.702
35,00:20:00,P,24,31.904
36,00:30:00,P,2,291.985
37,00:30:00,P,4,314.043
38,00:30:00,P,6,156.019
39,00:30:00,P,8,163.401
40,00:30:00,P,10,162.253
41,00:30:00,P,12,155.465
42,00:30:00,P,14,161.88
43,00:30:00,P,16,167.71
44,00:30:00,P,18,2736.741
45,00:30:00,P,20,2735.28
46,00:30:00,P,22,31.818
47,00:30:00,P,24,31.351
48,00:40:00,P,2,337.57300000000004
49,00:40:00,P,4,366.256
50,00:40:00,P,6,155.21
51,00:40:00,P,8,161.842
52,00:40:00,P,10,160.118
53,00:40:00,P,12,156.662
54,00:40:00,P,14,161.285
55,00:40:00,P,16,165.78900000000002
56,00:40:00,P,18,3198.012
57,00:40:00,P,20,3350.159
58,00:40:00,P,22,31.471999999999998
59,00:40:00,P,24,31.748
60,00:50:00,P,2,380.74699999999996
61,00:50:00,P,4,412.99800000000005
62,00:50:00,P,6,152.722
63,00:50:00,P,8,159.639
64,00:50:00,P,10,158.30100000000002
65,00:50:00,P,12,153.82
66,00:50:00,P,14,158.961
67,00:50:00,P,16,164.042
68,00:50:00,P,18,3362.007
69,00:50:00,P,20,3666.203
70,00:50:00,P,22,31.36
71,00:50:00,P,24,30.756
72,01:00:00,P,2,434.592
73,01:00:00,P,4,471.51800000000003
74,01:00:00,P,6,154.255
75,01:00:00,P,8,160.375
76,01:00:00,P,10,161.796
77,01:00:00,P,12,155.042
78,01:00:00,P,14,161.726
79,01:00:00,P,16,166.122
80,01:00:00,P,18,3442.215
