,time,row_384,column_384,rfu_value
0,00:00:00,E,1,4707.811
1,00:00:00,F,1,4786.129
2,00:00:00,G,1,2703.438
3,00:00:00,H,1,295.87
4,00:00:00,I,1,8.702
5,00:00:00,E,3,2384.363
6,00:00:00,F,3,2256.732
7,00:00:00,G,3,3066.0229999999997
8,00:00:00,H,3,333.579
9,00:00:00,I,3,2.9010000000000002
10,00:00:00,E,5,1084.856
11,00:00:00,F,5,1105.161
12,00:00:00,G,5,6163.954000000001
13,00:00:00,H,5,52.211999999999996
14,00:00:00,I,5,5.801
15,00:00:00,E,7,420.599
16,00:00:00,F,7,438.00300000000004
17,00:00:00,G,7,6216.1669999999995
18,00:00:00,H,7,113.12700000000001
19,00:00:00,I,7,11.603
20,00:00:00,E,9,162.438
21,00:00:00,F,9,214.65099999999998
22,00:00:00,G,9,2314.746
23,00:00:00,H,9,20.305
24,00:00:00,I,9,14.503
25,00:00:00,E,11,118.928
26,00:00:00,F,11,113.12700000000001
27,00:00:00,G,11,2361.157
28,00:00:00,H,11,0.0
29,00:00:00,I,11,14.503
30,00:00:00,E,13,81.219
31,00:00:00,F,13,63.815
32,00:00:00,G,13,977.5310000000001
33,00:00:00,H,13,14.503
34,00:00:00,I,13,17.404
35,00:00:00,E,15,69.616
36,00:00:00,F,15,34.808
37,00:00:00,G,15,902.113
38,00:00:00,H,15,14.503
39,00:00:00,I,15,5.801
40,00:00:00,E,17,52.211999999999996
41,00:00:00,F,17,336.47900000000004
42,00:00:00,G,17,2291.541
43,00:00:00,H,17,11.603
44,00:00:00,I,17,14.503
45,00:00:00,E,19,63.815
46,00:00:00,F,19,34.808
47,00:00:00,G,19,2169.712
48,00:00:00,H,19,20.305
49,00:00:00,I,19,29.006999999999998
50,00:00:00,E,21,52.211999999999996
51,00:00:00,F,21,142.134
52,00:00:00,G,21,1926.0539999999999
53,00:00:00,H,21,26.105999999999998
54,00:00:00,I,21,20.305
55,00:00:00,E,23,40.61
56,00:00:00,F,23,46.411
57,00:00:00,G,23,1586.674
58,00:00:00,H,23,5.801
59,00:00:00,I,23,20.305
60,00:10:00,E,1,5085.587
61,00:10:00,F,1,4960.053
62,00:10:00,G,1,2849.33
63,00:10:00,H,1,341.569
64,00:10:00,I,1,8.758
65,00:10:00,E,3,2639.134
66,00:10:00,F,3,2650.8109999999997
67,00:10:00,G,3,3386.4990000000003
68,00:10:00,H,3,426.23199999999997
69,00:10:00,I,3,0.0
70,00:10:00,E,5,1211.549
71,00:10:00,F,5,1129.806
72,00:10:00,G,5,6034.391
73,00:10:00,H,5,119.695
74,00:10:00,I,5,11.677999999999999
75,00:10:00,E,7,470.023
76,00:10:00,F,7,580.96
77,00:10:00,G,7,6089.859
78,00:10:00,H,7,157.64700000000002
79,00:10:00,I,7,26.275
80,00:10:00,E,9,236.47099999999998
81,00:10:00,F,9,204.358
82,00:10:00,G,9,2233.337
83,00:10:00,H,9,17.516
84,00:10:00,I,9,17.516
85,00:10:00,E,11,131.373
86,00:10:00,F,11,143.05
87,00:10:00,G,11,2379.3070000000002
88,00:10:00,H,11,14.597000000000001
89,00:10:00,I,11,8.758
90,00:10:00,E,13,110.93700000000001
91,00:10:00,F,13,78.824
92,00:10:00,G,13,1080.1760000000002
93,00:10:00,H,13,23.355
94,00:10:00,I,13,32.113
95,00:10:00,E,15,64.227
96,00:10:00,F,15,46.71
97,00:10:00,G,15,1033.4660000000001
98,00:10:00,H,15,5.8389999999999995
99,00:10:00,I,15,8.758
100,00:10:00,E,17,61.306999999999995
101,00:10:00,F,17,294.85900000000004
102,00:10:00,G,17,2242.096
103,00:10:00,H,17,8.758
104,00:10:00,I,17,8.758
105,00:10:00,E,19,29.194000000000003
106,00:10:00,F,19,49.63
107,00:10:00,G,19,2128.239
108,00:10:00,H,19,5.8389999999999995
109,00:10:00,I,19,11.677999999999999
110,00:10:00,E,21,40.872
111,00:10:00,F,21,148.889
112,00:10:00,G,21,1909.285
113,00:10:00,H,21,23.355
114,00:10:00,I,21,11.677999999999999
115,00:10:00,E,23,52.549
116,00:10:00,F,23,46.71
117,00:10:00,G,23,1704.9270000000001
118,00:10:00,H,23,17.516
119,00:10:00,I,23,20.436
120,00:20:00,E,1,5292.53
121,00:20:00,F,1,5025.852
122,00:20:00,G,1,3053.6079999999997
123,00:20:00,H,1,354.594
124,00:20:00,I,1,17.583
125,00:20:00,E,3,2496.808
126,00:20:00,F,3,2895.36
127,00:20:00,G,3,3531.283
128,00:20:00,H,3,454.23199999999997
129,00:20:00,I,3,20.514
130,00:20:00,E,5,1260.126
131,00:20:00,F,5,1353.9029999999998
132,00:20:00,G,5,6318.213000000001
133,00:20:00,H,5,102.568
134,00:20:00,I,5,43.958
135,00:20:00,E,7,679.882
136,00:20:00,F,7,512.842
137,00:20:00,G,7,6391.477
138,00:20:00,H,7,158.248
139,00:20:00,I,7,8.792
140,00:20:00,E,9,205.137
141,00:20:00,F,9,234.442
142,00:20:00,G,9,2168.589
143,00:20:00,H,9,11.722000000000001
144,00:20:00,I,9,8.792
145,00:20:00,E,11,123.08200000000001
146,00:20:00,F,11,105.499
147,00:20:00,G,11,2312.185
148,00:20:00,H,11,20.514
149,00:20:00,I,11,17.583
150,00:20:00,E,13,87.916
151,00:20:00,F,13,76.194
152,00:20:00,G,13,1119.461
153,00:20:00,H,13,20.514
154,00:20:00,I,13,2.931
155,00:20:00,E,15,49.818999999999996
156,00:20:00,F,15,49.818999999999996
157,00:20:00,G,15,1022.753
158,00:20:00,H,15,20.514
159,00:20:00,I,15,14.652999999999999
160,00:20:00,E,17,58.611000000000004
161,00:20:00,F,17,263.747
162,00:20:00,G,17,2230.13
163,00:20:00,H,17,20.514
164,00:20:00,I,17,14.652999999999999
165,00:20:00,E,19,43.958
166,00:20:00,F,19,46.888000000000005
167,00:20:00,G,19,2063.09
168,00:20:00,H,19,8.792
169,00:20:00,I,19,17.583
170,00:20:00,E,21,49.818999999999996
171,00:20:00,F,21,131.874
172,00:20:00,G,21,2089.465
173,00:20:00,H,21,8.792
174,00:20:00,I,21,11.722000000000001
175,00:20:00,E,23,55.68
176,00:20:00,F,23,29.305
177,00:20:00,G,23,1652.817
178,00:20:00,H,23,0.0
179,00:20:00,I,23,8.792
180,00:30:00,E,1,5145.485
181,00:30:00,F,1,4694.229
182,00:30:00,G,1,3188.091
183,00:30:00,H,1,366.279
184,00:30:00,I,1,5.86
185,00:30:00,E,3,2423.301
186,00:30:00,F,3,2789.579
187,00:30:00,G,3,3794.6490000000003
188,00:30:00,H,3,483.48800000000006
189,00:30:00,I,3,8.791
190,00:30:00,E,5,1412.371
191,00:30:00,F,5,1315.674
192,00:30:00,G,5,6387.901999999999
193,00:30:00,H,5,96.698
194,00:30:00,I,5,8.791
195,00:30:00,E,7,618.279
196,00:30:00,F,7,665.1619999999999
197,00:30:00,G,7,6132.973000000001
198,00:30:00,H,7,146.512
199,00:30:00,I,7,17.581
200,00:30:00,E,9,249.07
201,00:30:00,F,9,272.51099999999997
202,00:30:00,G,9,2256.278
203,00:30:00,H,9,8.791
204,00:30:00,I,9,8.791
205,00:30:00,E,11,146.512
206,00:30:00,F,11,155.30200000000002
207,00:30:00,G,11,2306.092
208,00:30:00,H,11,14.651
209,00:30:00,I,11,0.0
210,00:30:00,E,13,76.186
211,00:30:00,F,13,87.90700000000001
212,00:30:00,G,13,1002.1389999999999
213,00:30:00,H,13,11.720999999999998
214,00:30:00,I,13,11.720999999999998
215,00:30:00,E,15,67.395
216,00:30:00,F,15,96.698
217,00:30:00,G,15,1031.441
218,00:30:00,H,15,5.86
219,00:30:00,I,15,14.651
220,00:30:00,E,17,58.605
221,00:30:00,F,17,257.86
222,00:30:00,G,17,2086.324
223,00:30:00,H,17,14.651
224,00:30:00,I,17,14.651
225,00:30:00,E,19,35.163000000000004
226,00:30:00,F,19,49.81399999999999
227,00:30:00,G,19,2054.092
228,00:30:00,H,19,17.581
229,00:30:00,I,19,8.791
230,00:30:00,E,21,32.233000000000004
231,00:30:00,F,21,137.721
232,00:30:00,G,21,2130.278
233,00:30:00,H,21,17.581
234,00:30:00,I,21,5.86
235,00:30:00,E,23,26.372
236,00:30:00,F,23,49.81399999999999
237,00:30:00,G,23,1658.51
238,00:30:00,H,23,14.651
239,00:30:00,I,23,2.93
240,00:40:00,E,1,5360.835
241,00:40:00,F,1,4799.919
242,00:40:00,G,1,3196.051
243,00:40:00,H,1,376.865
244,00:40:00,I,1,5.843
245,00:40:00,E,3,2667.2709999999997
246,00:40:00,F,3,2798.736
247,00:40:00,G,3,3841.688
248,00:40:00,H,3,455.744
249,00:40:00,I,3,8.764
250,00:40:00,E,5,1361.389
251,00:40:00,F,5,1437.346
252,00:40:00,G,5,6026.923000000001
253,00:40:00,H,5,90.565
254,00:40:00,I,5,2.9210000000000003
255,00:40:00,E,7,639.794
256,00:40:00,F,7,610.58
257,00:40:00,G,7,6132.094
258,00:40:00,H,7,157.75799999999998
259,00:40:00,I,7,11.686
260,00:40:00,E,9,321.358
261,00:40:00,F,9,315.515
262,00:40:00,G,9,2103.4339999999997
263,00:40:00,H,9,8.764
264,00:40:00,I,9,0.0
265,00:40:00,E,11,154.836
266,00:40:00,F,11,143.15
267,00:40:00,G,11,2243.663
268,00:40:00,H,11,8.764
269,00:40:00,I,11,11.686
270,00:40:00,E,13,108.09299999999999
271,00:40:00,F,13,102.25
272,00:40:00,G,13,1148.124
273,00:40:00,H,13,5.843
274,00:40:00,I,13,11.686
275,00:40:00,E,15,70.11399999999999
276,00:40:00,F,15,26.293000000000003
277,00:40:00,G,15,905.645
278,00:40:00,H,15,14.607000000000001
279,00:40:00,I,15,8.764
280,00:40:00,E,17,55.507
281,00:40:00,F,17,239.558
282,00:40:00,G,17,2030.398
283,00:40:00,H,17,8.764
284,00:40:00,I,17,20.45
285,00:40:00,E,19,49.663999999999994
286,00:40:00,F,19,46.743
287,00:40:00,G,19,2009.9479999999999
288,00:40:00,H,19,8.764
289,00:40:00,I,19,5.843
290,00:40:00,E,21,49.663999999999994
291,00:40:00,F,21,140.22899999999998
292,00:40:00,G,21,1989.4979999999998
293,00:40:00,H,21,2.9210000000000003
294,00:40:00,I,21,14.607000000000001
295,00:40:00,E,23,70.11399999999999
296,00:40:00,F,23,52.586000000000006
297,00:40:00,G,23,1656.454
298,00:40:00,H,23,2.9210000000000003
299,00:40:00,I,23,17.529
300,00:50:00,E,1,5205.146
301,00:50:00,F,1,4473.675
302,00:50:00,G,1,3549.0959999999995
303,00:50:00,H,1,430.105
304,00:50:00,I,1,11.704
305,00:50:00,E,3,2609.888
306,00:50:00,F,3,2776.663
307,00:50:00,G,3,3985.053
308,00:50:00,H,3,386.217
309,00:50:00,I,3,5.852
310,00:50:00,E,5,1381.017
311,00:50:00,F,5,1389.795
312,00:50:00,G,5,5989.283
313,00:50:00,H,5,134.591
314,00:50:00,I,5,2.926
315,00:50:00,E,7,585.177
316,00:50:00,F,7,719.7669999999999
317,00:50:00,G,7,5752.286
318,00:50:00,H,7,163.84900000000002
319,00:50:00,I,7,8.777999999999999
320,00:50:00,E,9,242.84799999999998
321,00:50:00,F,9,315.995
322,00:50:00,G,9,2220.745
323,00:50:00,H,9,11.704
324,00:50:00,I,9,14.629000000000001
325,00:50:00,E,11,157.998
326,00:50:00,F,11,143.368
327,00:50:00,G,11,2226.597
328,00:50:00,H,11,11.704
329,00:50:00,I,11,5.852
330,00:50:00,E,13,78.999
331,00:50:00,F,13,87.77600000000001
332,00:50:00,G,13,1082.577
333,00:50:00,H,13,8.777999999999999
334,00:50:00,I,13,0.0
335,00:50:00,E,15,58.518
336,00:50:00,F,15,64.369
337,00:50:00,G,15,950.9119999999999
338,00:50:00,H,15,8.777999999999999
339,00:50:00,I,15,0.0
340,00:50:00,E,17,55.592
341,00:50:00,F,17,198.96
342,00:50:00,G,17,2048.118
343,00:50:00,H,17,8.777999999999999
344,00:50:00,I,17,8.777999999999999
345,00:50:00,E,19,43.888000000000005
346,00:50:00,F,19,26.333000000000002
347,00:50:00,G,19,2018.859
348,00:50:00,H,19,5.852
349,00:50:00,I,19,5.852
350,00:50:00,E,21,35.111
351,00:50:00,F,21,122.887
352,00:50:00,G,21,1904.75
353,00:50:00,H,21,8.777999999999999
354,00:50:00,I,21,0.0
355,00:50:00,E,23,29.259
356,00:50:00,F,23,40.961999999999996
357,00:50:00,G,23,1618.014
358,00:50:00,H,23,17.555
359,00:50:00,I,23,5.852
360,01:00:00,E,1,5060.616
361,01:00:00,F,1,4636.215
362,01:00:00,G,1,3336.67
363,01:00:00,H,1,400.986
364,01:00:00,I,1,11.708
365,01:00:00,E,3,2593.236
366,01:00:00,F,3,2745.435
367,01:00:00,G,3,4088.884
368,01:00:00,H,3,503.42699999999996
369,01:00:00,I,3,26.342
370,01:00:00,E,5,1273.203
371,01:00:00,F,5,1393.2060000000001
372,01:00:00,G,5,5912.344
373,01:00:00,H,5,81.95299999999999
374,01:00:00,I,5,8.781
375,01:00:00,E,7,602.942
376,01:00:00,F,7,670.2610000000001
377,01:00:00,G,7,6210.889
378,01:00:00,H,7,166.833
379,01:00:00,I,7,17.561
380,01:00:00,E,9,263.421
381,01:00:00,F,9,321.959
382,01:00:00,G,9,2037.125
383,01:00:00,H,9,2.927
384,01:00:00,I,9,8.781
385,01:00:00,E,11,175.614
386,01:00:00,F,11,166.833
387,01:00:00,G,11,2095.663
388,01:00:00,H,11,11.708
389,01:00:00,I,11,8.781
390,01:00:00,E,13,76.09899999999999
391,01:00:00,F,13,79.02600000000001
392,01:00:00,G,13,995.1469999999999
393,01:00:00,H,13,20.488000000000003
394,01:00:00,I,13,2.927
395,01:00:00,E,15,55.611000000000004
396,01:00:00,F,15,90.734
397,01:00:00,G,15,807.825
398,01:00:00,H,15,20.488000000000003
399,01:00:00,I,15,20.488000000000003
400,01:00:00,E,17,40.977
401,01:00:00,F,17,222.445
402,01:00:00,G,17,1873.2179999999998
403,01:00:00,H,17,5.854
404,01:00:00,I,17,5.854
405,01:00:00,E,19,32.196
406,01:00:00,F,19,52.684
407,01:00:00,G,19,1958.098
408,01:00:00,H,19,5.854
409,01:00:00,I,19,8.781
410,01:00:00,E,21,32.196
411,01:00:00,F,21,111.22200000000001
412,01:00:00,G,21,1852.73
413,01:00:00,H,21,17.561
414,01:00:00,I,21,0.0
415,01:00:00,E,23,58.538000000000004
416,01:00:00,F,23,58.538000000000004
417,01:00:00,G,23,1627.358
418,01:00:00,H,23,11.708
419,01:00:00,I,23,8.781
