,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,hours,minutes,seconds
0,00:00:00,A,1,9.269,a,AMP_standard,10,00,00,00
1,00:00:00,C,1,1.854,b,AMP_standard,10,00,00,00
2,00:00:00,E,1,7.415,c,AMP_standard,10,00,00,00
3,00:00:00,G,1,1978.906,a,UMP_standard,10,00,00,00
4,00:00:00,I,1,2067.887,b,UMP_standard,10,00,00,00
5,00:00:00,K,1,2026.177,c,UMP_standard,10,00,00,00
6,00:00:00,A,3,12.976,a,AMP_standard,5,00,00,00
7,00:00:00,C,3,7.415,b,AMP_standard,5,00,00,00
8,00:00:00,E,3,13.903,c,AMP_standard,5,00,00,00
9,00:00:00,G,3,1041.822,a,UMP_standard,5,00,00,00
10,00:00:00,I,3,1001.039,b,UMP_standard,5,00,00,00
11,00:00:00,K,3,1064.067,c,UMP_standard,5,00,00,00
12,00:00:00,A,5,15.757,a,AMP_standard,2.5,00,00,00
13,00:00:00,C,5,12.976,b,AMP_standard,2.5,00,00,00
14,00:00:00,E,5,13.903,c,AMP_standard,2.5,00,00,00
15,00:00:00,G,5,594.135,a,UMP_standard,2.5,00,00,00
16,00:00:00,I,5,513.496,b,UMP_standard,2.5,00,00,00
17,00:00:00,K,5,524.619,c,UMP_standard,2.5,00,00,00
18,00:00:00,A,7,24.099,a,AMP_standard,1.25,00,00,00
19,00:00:00,C,7,24.099,b,AMP_standard,1.25,00,00,00
20,00:00:00,E,7,25.026,c,AMP_standard,1.25,00,00,00
21,00:00:00,G,7,310.508,a,UMP_standard,1.25,00,00,00
22,00:00:00,I,7,302.165,b,UMP_standard,1.25,00,00,00
23,00:00:00,K,7,318.849,c,UMP_standard,1.25,00,00,00
24,00:00:00,A,9,25.026,a,AMP_standard,0.625,00,00,00
25,00:00:00,C,9,18.538,b,AMP_standard,0.625,00,00,00
26,00:00:00,E,9,21.318,c,AMP_standard,0.625,00,00,00
27,00:00:00,G,9,163.132,a,UMP_standard,0.625,00,00,00
28,00:00:00,I,9,182.597,b,UMP_standard,0.625,00,00,00
29,00:00:00,K,9,168.694,c,UMP_standard,0.625,00,00,00
30,00:00:00,A,11,16.684,a,AMP_standard,0.3125,00,00,00
31,00:00:00,C,11,26.88,b,AMP_standard,0.3125,00,00,00
32,00:00:00,E,11,26.88,c,AMP_standard,0.3125,00,00,00
33,00:00:00,G,11,90.835,a,UMP_standard,0.3125,00,00,00
34,00:00:00,I,11,103.811,b,UMP_standard,0.3125,00,00,00
35,00:00:00,K,11,110.3,c,UMP_standard,0.3125,00,00,00
36,00:00:00,A,13,26.88,a,AMP_standard,0.15625,00,00,00
37,00:00:00,C,13,25.026,b,AMP_standard,0.15625,00,00,00
38,00:00:00,E,13,21.318,c,AMP_standard,0.15625,00,00,00
39,00:00:00,G,13,73.224,a,UMP_standard,0.15625,00,00,00
40,00:00:00,I,13,57.467,b,UMP_standard,0.15625,00,00,00
41,00:00:00,K,13,81.566,c,UMP_standard,0.15625,00,00,00
42,00:00:00,A,15,19.465,a,AMP_standard,0.078125,00,00,00
43,00:00:00,C,15,24.099,b,AMP_standard,0.078125,00,00,00
44,00:00:00,E,15,37.076,c,AMP_standard,0.078125,00,00,00
45,00:00:00,G,15,53.76,a,UMP_standard,0.078125,00,00,00
46,00:00:00,I,15,44.491,b,UMP_standard,0.078125,00,00,00
47,00:00:00,K,15,59.321,c,UMP_standard,0.078125,00,00,00
48,00:00:00,A,17,38.929,a,AMP_standard,0.0390625,00,00,00
49,00:00:00,C,17,35.222,b,AMP_standard,0.0390625,00,00,00
50,00:00:00,E,17,16.684,c,AMP_standard,0.0390625,00,00,00
51,00:00:00,G,17,40.783,a,UMP_standard,0.0390625,00,00,00
52,00:00:00,I,17,44.491,b,UMP_standard,0.0390625,00,00,00
53,00:00:00,K,17,57.467,c,UMP_standard,0.0390625,00,00,00
54,00:00:00,A,19,16.684,a,AMP_standard,0.0195312,00,00,00
55,00:00:00,C,19,30.587,b,AMP_standard,0.0195312,00,00,00
56,00:00:00,E,19,19.465,c,AMP_standard,0.0195312,00,00,00
57,00:00:00,G,19,34.295,a,UMP_standard,0.0195312,00,00,00
58,00:00:00,I,19,39.856,b,UMP_standard,0.0195312,00,00,00
59,00:00:00,K,19,37.076,c,UMP_standard,0.0195312,00,00,00
60,00:00:00,A,21,25.026,a,AMP_standard,0.0097656,00,00,00
61,00:00:00,C,21,26.88,b,AMP_standard,0.0097656,00,00,00
62,00:00:00,E,21,28.734,c,AMP_standard,0.0097656,00,00,00
63,00:00:00,G,21,25.026,a,UMP_standard,0.0097656,00,00,00
64,00:00:00,I,21,10.196,b,UMP_standard,0.0097656,00,00,00
65,00:00:00,K,21,36.149,c,UMP_standard,0.0097656,00,00,00
66,00:00:00,A,23,26.88,a,AMP_standard,0,00,00,00
67,00:00:00,C,23,40.783,b,AMP_standard,0,00,00,00
68,00:00:00,E,23,35.222,c,AMP_standard,0,00,00,00
69,00:00:00,G,23,30.587,a,UMP_standard,0,00,00,00
70,00:00:00,I,23,28.734,b,UMP_standard,0,00,00,00
71,00:00:00,K,23,31.514,c,UMP_standard,0,00,00,00
72,00:10:00,A,1,33.818,a,AMP_standard,10,00,10,00
73,00:10:00,C,1,20.666,b,AMP_standard,10,00,10,00
74,00:10:00,E,1,15.03,c,AMP_standard,10,00,10,00
75,00:10:00,G,1,2773.976,a,UMP_standard,10,00,10,00
76,00:10:00,I,1,2824.702,b,UMP_standard,10,00,10,00
77,00:10:00,K,1,2699.765,c,UMP_standard,10,00,10,00
78,00:10:00,A,3,15.03,a,AMP_standard,5,00,10,00
79,00:10:00,C,3,25.363,b,AMP_standard,5,00,10,00
80,00:10:00,E,3,22.545,c,AMP_standard,5,00,10,00
81,00:10:00,G,3,1372.428,a,UMP_standard,5,00,10,00
82,00:10:00,I,3,1326.398,b,UMP_standard,5,00,10,00
83,00:10:00,K,3,1412.821,c,UMP_standard,5,00,10,00
84,00:10:00,A,5,29.121,a,AMP_standard,2.5,00,10,00
85,00:10:00,C,5,23.484,b,AMP_standard,2.5,00,10,00
86,00:10:00,E,5,24.424,c,AMP_standard,2.5,00,10,00
87,00:10:00,G,5,779.682,a,UMP_standard,2.5,00,10,00
88,00:10:00,I,5,754.319,b,UMP_standard,2.5,00,10,00
89,00:10:00,K,5,748.682,c,UMP_standard,2.5,00,10,00
90,00:10:00,A,7,29.121,a,AMP_standard,1.25,00,10,00
91,00:10:00,C,7,38.514,b,AMP_standard,1.25,00,10,00
92,00:10:00,E,7,31.939,c,AMP_standard,1.25,00,10,00
93,00:10:00,G,7,402.053,a,UMP_standard,1.25,00,10,00
94,00:10:00,I,7,413.325,b,UMP_standard,1.25,00,10,00
95,00:10:00,K,7,369.175,c,UMP_standard,1.25,00,10,00
96,00:10:00,A,9,30.999,a,AMP_standard,0.625,00,10,00
97,00:10:00,C,9,18.788,b,AMP_standard,0.625,00,10,00
98,00:10:00,E,9,39.454,c,AMP_standard,0.625,00,10,00
99,00:10:00,G,9,221.693,a,UMP_standard,0.625,00,10,00
100,00:10:00,I,9,228.268,b,UMP_standard,0.625,00,10,00
101,00:10:00,K,9,214.178,c,UMP_standard,0.625,00,10,00
102,00:10:00,A,11,24.424,a,AMP_standard,0.3125,00,10,00
103,00:10:00,C,11,31.939,b,AMP_standard,0.3125,00,10,00
104,00:10:00,E,11,18.788,c,AMP_standard,0.3125,00,10,00
105,00:10:00,G,11,139.028,a,UMP_standard,0.3125,00,10,00
106,00:10:00,I,11,119.301,b,UMP_standard,0.3125,00,10,00
107,00:10:00,K,11,127.755,c,UMP_standard,0.3125,00,10,00
108,00:10:00,A,13,33.818,a,AMP_standard,0.15625,00,10,00
109,00:10:00,C,13,36.636,b,AMP_standard,0.15625,00,10,00
110,00:10:00,E,13,29.121,c,AMP_standard,0.15625,00,10,00
111,00:10:00,G,13,65.756,a,UMP_standard,0.15625,00,10,00
112,00:10:00,I,13,99.574,b,UMP_standard,0.15625,00,10,00
113,00:10:00,K,13,69.514,c,UMP_standard,0.15625,00,10,00
114,00:10:00,A,15,23.484,a,AMP_standard,0.078125,00,10,00
115,00:10:00,C,15,32.878,b,AMP_standard,0.078125,00,10,00
116,00:10:00,E,15,23.484,c,AMP_standard,0.078125,00,10,00
117,00:10:00,G,15,48.848,a,UMP_standard,0.078125,00,10,00
118,00:10:00,I,15,40.393,b,UMP_standard,0.078125,00,10,00
119,00:10:00,K,15,46.969,c,UMP_standard,0.078125,00,10,00
120,00:10:00,A,17,12.212,a,AMP_standard,0.0390625,00,10,00
121,00:10:00,C,17,52.605,b,AMP_standard,0.0390625,00,10,00
122,00:10:00,E,17,31.939,c,AMP_standard,0.0390625,00,10,00
123,00:10:00,G,17,32.878,a,UMP_standard,0.0390625,00,10,00
124,00:10:00,I,17,38.514,b,UMP_standard,0.0390625,00,10,00
125,00:10:00,K,17,50.726,c,UMP_standard,0.0390625,00,10,00
126,00:10:00,A,19,25.363,a,AMP_standard,0.0195312,00,10,00
127,00:10:00,C,19,19.727,b,AMP_standard,0.0195312,00,10,00
128,00:10:00,E,19,20.666,c,AMP_standard,0.0195312,00,10,00
129,00:10:00,G,19,30.06,a,UMP_standard,0.0195312,00,10,00
130,00:10:00,I,19,30.06,b,UMP_standard,0.0195312,00,10,00
131,00:10:00,K,19,46.029,c,UMP_standard,0.0195312,00,10,00
132,00:10:00,A,21,19.727,a,AMP_standard,0.0097656,00,10,00
133,00:10:00,C,21,22.545,b,AMP_standard,0.0097656,00,10,00
134,00:10:00,E,21,20.666,c,AMP_standard,0.0097656,00,10,00
135,00:10:00,G,21,28.181,a,UMP_standard,0.0097656,00,10,00
136,00:10:00,I,21,30.06,b,UMP_standard,0.0097656,00,10,00
137,00:10:00,K,21,29.121,c,UMP_standard,0.0097656,00,10,00
138,00:10:00,A,23,31.939,a,AMP_standard,0,00,10,00
139,00:10:00,C,23,23.484,b,AMP_standard,0,00,10,00
140,00:10:00,E,23,20.666,c,AMP_standard,0,00,10,00
141,00:10:00,G,23,18.788,a,UMP_standard,0,00,10,00
142,00:10:00,I,23,29.121,b,UMP_standard,0,00,10,00
143,00:10:00,K,23,37.575,c,UMP_standard,0,00,10,00
144,00:20:00,A,1,28.223,a,AMP_standard,10,00,20,00
145,00:20:00,C,1,23.519,b,AMP_standard,10,00,20,00
146,00:20:00,E,1,18.816,c,AMP_standard,10,00,20,00
147,00:20:00,G,1,2915.471,a,UMP_standard,10,00,20,00
148,00:20:00,I,1,2917.353,b,UMP_standard,10,00,20,00
149,00:20:00,K,1,2883.485,c,UMP_standard,10,00,20,00
150,00:20:00,A,3,15.993,a,AMP_standard,5,00,20,00
151,00:20:00,C,3,19.756,b,AMP_standard,5,00,20,00
152,00:20:00,E,3,19.756,c,AMP_standard,5,00,20,00
153,00:20:00,G,3,1416.812,a,UMP_standard,5,00,20,00
154,00:20:00,I,3,1425.279,b,UMP_standard,5,00,20,00
155,00:20:00,K,3,1406.463,c,UMP_standard,5,00,20,00
156,00:20:00,A,5,24.46,a,AMP_standard,2.5,00,20,00
157,00:20:00,C,5,22.579,b,AMP_standard,2.5,00,20,00
158,00:20:00,E,5,24.46,c,AMP_standard,2.5,00,20,00
159,00:20:00,G,5,782.727,a,UMP_standard,2.5,00,20,00
160,00:20:00,I,5,727.221,b,UMP_standard,2.5,00,20,00
161,00:20:00,K,5,789.313,c,UMP_standard,2.5,00,20,00
162,00:20:00,A,7,13.171,a,AMP_standard,1.25,00,20,00
163,00:20:00,C,7,25.401,b,AMP_standard,1.25,00,20,00
164,00:20:00,E,7,15.052,c,AMP_standard,1.25,00,20,00
165,00:20:00,G,7,371.607,a,UMP_standard,1.25,00,20,00
166,00:20:00,I,7,394.186,b,UMP_standard,1.25,00,20,00
167,00:20:00,K,7,377.252,c,UMP_standard,1.25,00,20,00
168,00:20:00,A,9,23.519,a,AMP_standard,0.625,00,20,00
169,00:20:00,C,9,16.934,b,AMP_standard,0.625,00,20,00
170,00:20:00,E,9,28.223,c,AMP_standard,0.625,00,20,00
171,00:20:00,G,9,205.09,a,UMP_standard,0.625,00,20,00
172,00:20:00,I,9,215.438,b,UMP_standard,0.625,00,20,00
173,00:20:00,K,9,206.971,c,UMP_standard,0.625,00,20,00
174,00:20:00,A,11,13.171,a,AMP_standard,0.3125,00,20,00
175,00:20:00,C,11,7.526,b,AMP_standard,0.3125,00,20,00
176,00:20:00,E,11,42.335,c,AMP_standard,0.3125,00,20,00
177,00:20:00,G,11,117.597,a,UMP_standard,0.3125,00,20,00
178,00:20:00,I,11,105.367,b,UMP_standard,0.3125,00,20,00
179,00:20:00,K,11,130.768,c,UMP_standard,0.3125,00,20,00
180,00:20:00,A,13,24.46,a,AMP_standard,0.15625,00,20,00
181,00:20:00,C,13,23.519,b,AMP_standard,0.15625,00,20,00
182,00:20:00,E,13,21.638,c,AMP_standard,0.15625,00,20,00
183,00:20:00,G,13,66.795,a,UMP_standard,0.15625,00,20,00
184,00:20:00,I,13,82.788,b,UMP_standard,0.15625,00,20,00
185,00:20:00,K,13,71.499,c,UMP_standard,0.15625,00,20,00
186,00:20:00,A,15,23.519,a,AMP_standard,0.078125,00,20,00
187,00:20:00,C,15,16.934,b,AMP_standard,0.078125,00,20,00
188,00:20:00,E,15,18.816,c,AMP_standard,0.078125,00,20,00
189,00:20:00,G,15,35.75,a,UMP_standard,0.078125,00,20,00
190,00:20:00,I,15,49.861,b,UMP_standard,0.078125,00,20,00
191,00:20:00,K,15,51.743,c,UMP_standard,0.078125,00,20,00
192,00:20:00,A,17,26.342,a,AMP_standard,0.0390625,00,20,00
193,00:20:00,C,17,20.697,b,AMP_standard,0.0390625,00,20,00
194,00:20:00,E,17,30.105,c,AMP_standard,0.0390625,00,20,00
195,00:20:00,G,17,29.164,a,UMP_standard,0.0390625,00,20,00
196,00:20:00,I,17,26.342,b,UMP_standard,0.0390625,00,20,00
197,00:20:00,K,17,34.809,c,UMP_standard,0.0390625,00,20,00
198,00:20:00,A,19,22.579,a,AMP_standard,0.0195312,00,20,00
199,00:20:00,C,19,23.519,b,AMP_standard,0.0195312,00,20,00
200,00:20:00,E,19,15.052,c,AMP_standard,0.0195312,00,20,00
201,00:20:00,G,19,25.401,a,UMP_standard,0.0195312,00,20,00
202,00:20:00,I,19,37.631,b,UMP_standard,0.0195312,00,20,00
203,00:20:00,K,19,43.276,c,UMP_standard,0.0195312,00,20,00
204,00:20:00,A,21,16.934,a,AMP_standard,0.0097656,00,20,00
205,00:20:00,C,21,22.579,b,AMP_standard,0.0097656,00,20,00
206,00:20:00,E,21,28.223,c,AMP_standard,0.0097656,00,20,00
207,00:20:00,G,21,22.579,a,UMP_standard,0.0097656,00,20,00
208,00:20:00,I,21,27.283,b,UMP_standard,0.0097656,00,20,00
209,00:20:00,K,21,39.513,c,UMP_standard,0.0097656,00,20,00
210,00:20:00,A,23,12.23,a,AMP_standard,0,00,20,00
211,00:20:00,C,23,33.868,b,AMP_standard,0,00,20,00
212,00:20:00,E,23,15.052,c,AMP_standard,0,00,20,00
213,00:20:00,G,23,19.756,a,UMP_standard,0,00,20,00
214,00:20:00,I,23,29.164,b,UMP_standard,0,00,20,00
215,00:20:00,K,23,22.579,c,UMP_standard,0,00,20,00
216,00:30:00,A,1,21.578,a,AMP_standard,10,00,30,00
217,00:30:00,C,1,14.073,b,AMP_standard,10,00,30,00
218,00:30:00,E,1,18.763,c,AMP_standard,10,00,30,00
219,00:30:00,G,1,2702.87,a,UMP_standard,10,00,30,00
220,00:30:00,I,1,2783.553,b,UMP_standard,10,00,30,00
221,00:30:00,K,1,2747.902,c,UMP_standard,10,00,30,00
222,00:30:00,A,3,24.392,a,AMP_standard,5,00,30,00
223,00:30:00,C,3,16.887,b,AMP_standard,5,00,30,00
224,00:30:00,E,3,25.331,c,AMP_standard,5,00,30,00
225,00:30:00,G,3,1335.017,a,UMP_standard,5,00,30,00
226,00:30:00,I,3,1466.361,b,UMP_standard,5,00,30,00
227,00:30:00,K,3,1366.915,c,UMP_standard,5,00,30,00
228,00:30:00,A,5,25.331,a,AMP_standard,2.5,00,30,00
229,00:30:00,C,5,21.578,b,AMP_standard,2.5,00,30,00
230,00:30:00,E,5,16.887,c,AMP_standard,2.5,00,30,00
231,00:30:00,G,5,712.072,a,UMP_standard,2.5,00,30,00
232,00:30:00,I,5,749.598,b,UMP_standard,2.5,00,30,00
233,00:30:00,K,5,735.526,c,UMP_standard,2.5,00,30,00
234,00:30:00,A,7,27.207,a,AMP_standard,1.25,00,30,00
235,00:30:00,C,7,15.949,b,AMP_standard,1.25,00,30,00
236,00:30:00,E,7,23.454,c,AMP_standard,1.25,00,30,00
237,00:30:00,G,7,371.516,a,UMP_standard,1.25,00,30,00
238,00:30:00,I,7,379.959,b,UMP_standard,1.25,00,30,00
239,00:30:00,K,7,387.465,c,UMP_standard,1.25,00,30,00
240,00:30:00,A,9,19.702,a,AMP_standard,0.625,00,30,00
241,00:30:00,C,9,29.083,b,AMP_standard,0.625,00,30,00
242,00:30:00,E,9,21.578,c,AMP_standard,0.625,00,30,00
243,00:30:00,G,9,197.954,a,UMP_standard,0.625,00,30,00
244,00:30:00,I,9,212.965,b,UMP_standard,0.625,00,30,00
245,00:30:00,K,9,235.481,c,UMP_standard,0.625,00,30,00
246,00:30:00,A,11,20.64,a,AMP_standard,0.3125,00,30,00
247,00:30:00,C,11,23.454,b,AMP_standard,0.3125,00,30,00
248,00:30:00,E,11,29.083,c,AMP_standard,0.3125,00,30,00
249,00:30:00,G,11,113.519,a,UMP_standard,0.3125,00,30,00
250,00:30:00,I,11,107.89,b,UMP_standard,0.3125,00,30,00
251,00:30:00,K,11,122.9,c,UMP_standard,0.3125,00,30,00
252,00:30:00,A,13,31.898,a,AMP_standard,0.15625,00,30,00
253,00:30:00,C,13,30.96,b,AMP_standard,0.15625,00,30,00
254,00:30:00,E,13,20.64,c,AMP_standard,0.15625,00,30,00
255,00:30:00,G,13,67.548,a,UMP_standard,0.15625,00,30,00
256,00:30:00,I,13,70.363,b,UMP_standard,0.15625,00,30,00
257,00:30:00,K,13,79.745,c,UMP_standard,0.15625,00,30,00
258,00:30:00,A,15,25.331,a,AMP_standard,0.078125,00,30,00
259,00:30:00,C,15,31.898,b,AMP_standard,0.078125,00,30,00
260,00:30:00,E,15,15.949,c,AMP_standard,0.078125,00,30,00
261,00:30:00,G,15,59.105,a,UMP_standard,0.078125,00,30,00
262,00:30:00,I,15,44.094,b,UMP_standard,0.078125,00,30,00
263,00:30:00,K,15,37.527,c,UMP_standard,0.078125,00,30,00
264,00:30:00,A,17,24.392,a,AMP_standard,0.0390625,00,30,00
265,00:30:00,C,17,22.516,b,AMP_standard,0.0390625,00,30,00
266,00:30:00,E,17,20.64,c,AMP_standard,0.0390625,00,30,00
267,00:30:00,G,17,38.465,a,UMP_standard,0.0390625,00,30,00
268,00:30:00,I,17,36.589,b,UMP_standard,0.0390625,00,30,00
269,00:30:00,K,17,32.836,c,UMP_standard,0.0390625,00,30,00
270,00:30:00,A,19,32.836,a,AMP_standard,0.0195312,00,30,00
271,00:30:00,C,19,20.64,b,AMP_standard,0.0195312,00,30,00
272,00:30:00,E,19,22.516,c,AMP_standard,0.0195312,00,30,00
273,00:30:00,G,19,26.269,a,UMP_standard,0.0195312,00,30,00
274,00:30:00,I,19,25.331,b,UMP_standard,0.0195312,00,30,00
275,00:30:00,K,19,25.331,c,UMP_standard,0.0195312,00,30,00
276,00:30:00,A,21,27.207,a,AMP_standard,0.0097656,00,30,00
277,00:30:00,C,21,25.331,b,AMP_standard,0.0097656,00,30,00
278,00:30:00,E,21,19.702,c,AMP_standard,0.0097656,00,30,00
279,00:30:00,G,21,24.392,a,UMP_standard,0.0097656,00,30,00
280,00:30:00,I,21,26.269,b,UMP_standard,0.0097656,00,30,00
281,00:30:00,K,21,27.207,c,UMP_standard,0.0097656,00,30,00
282,00:30:00,A,23,15.011,a,AMP_standard,0,00,30,00
283,00:30:00,C,23,11.258,b,AMP_standard,0,00,30,00
284,00:30:00,E,23,26.269,c,AMP_standard,0,00,30,00
285,00:30:00,G,23,15.011,a,UMP_standard,0,00,30,00
286,00:30:00,I,23,19.702,b,UMP_standard,0,00,30,00
287,00:30:00,K,23,28.145,c,UMP_standard,0,00,30,00
288,00:40:00,A,1,15.954,a,AMP_standard,10,00,40,00
289,00:40:00,C,1,23.462,b,AMP_standard,10,00,40,00
290,00:40:00,E,1,14.077,c,AMP_standard,10,00,40,00
291,00:40:00,G,1,2666.192,a,UMP_standard,10,00,40,00
292,00:40:00,I,1,2634.284,b,UMP_standard,10,00,40,00
293,00:40:00,K,1,2664.315,c,UMP_standard,10,00,40,00
294,00:40:00,A,3,12.2,a,AMP_standard,5,00,40,00
295,00:40:00,C,3,23.462,b,AMP_standard,5,00,40,00
296,00:40:00,E,3,15.954,c,AMP_standard,5,00,40,00
297,00:40:00,G,3,1336.38,a,UMP_standard,5,00,40,00
298,00:40:00,I,3,1350.458,b,UMP_standard,5,00,40,00
299,00:40:00,K,3,1379.55,c,UMP_standard,5,00,40,00
300,00:40:00,A,5,20.646,a,AMP_standard,2.5,00,40,00
301,00:40:00,C,5,14.077,b,AMP_standard,2.5,00,40,00
302,00:40:00,E,5,21.585,c,AMP_standard,2.5,00,40,00
303,00:40:00,G,5,714.175,a,UMP_standard,2.5,00,40,00
304,00:40:00,I,5,664.436,b,UMP_standard,2.5,00,40,00
305,00:40:00,K,5,710.421,c,UMP_standard,2.5,00,40,00
306,00:40:00,A,7,27.216,a,AMP_standard,1.25,00,40,00
307,00:40:00,C,7,15.016,b,AMP_standard,1.25,00,40,00
308,00:40:00,E,7,14.077,c,AMP_standard,1.25,00,40,00
309,00:40:00,G,7,323.772,a,UMP_standard,1.25,00,40,00
310,00:40:00,I,7,353.803,b,UMP_standard,1.25,00,40,00
311,00:40:00,K,7,360.372,c,UMP_standard,1.25,00,40,00
312,00:40:00,A,9,26.277,a,AMP_standard,0.625,00,40,00
313,00:40:00,C,9,20.646,b,AMP_standard,0.625,00,40,00
314,00:40:00,E,9,16.892,c,AMP_standard,0.625,00,40,00
315,00:40:00,G,9,200.832,a,UMP_standard,0.625,00,40,00
316,00:40:00,I,9,205.525,b,UMP_standard,0.625,00,40,00
317,00:40:00,K,9,173.617,c,UMP_standard,0.625,00,40,00
318,00:40:00,A,11,21.585,a,AMP_standard,0.3125,00,40,00
319,00:40:00,C,11,21.585,b,AMP_standard,0.3125,00,40,00
320,00:40:00,E,11,29.093,c,AMP_standard,0.3125,00,40,00
321,00:40:00,G,11,124.816,a,UMP_standard,0.3125,00,40,00
322,00:40:00,I,11,108.862,b,UMP_standard,0.3125,00,40,00
323,00:40:00,K,11,123.878,c,UMP_standard,0.3125,00,40,00
324,00:40:00,A,13,29.093,a,AMP_standard,0.15625,00,40,00
325,00:40:00,C,13,36.6,b,AMP_standard,0.15625,00,40,00
326,00:40:00,E,13,18.769,c,AMP_standard,0.15625,00,40,00
327,00:40:00,G,13,71.324,a,UMP_standard,0.15625,00,40,00
328,00:40:00,I,13,73.201,b,UMP_standard,0.15625,00,40,00
329,00:40:00,K,13,67.57,c,UMP_standard,0.15625,00,40,00
330,00:40:00,A,15,28.154,a,AMP_standard,0.078125,00,40,00
331,00:40:00,C,15,27.216,b,AMP_standard,0.078125,00,40,00
332,00:40:00,E,15,18.769,c,AMP_standard,0.078125,00,40,00
333,00:40:00,G,15,53.493,a,UMP_standard,0.078125,00,40,00
334,00:40:00,I,15,35.662,b,UMP_standard,0.078125,00,40,00
335,00:40:00,K,15,54.431,c,UMP_standard,0.078125,00,40,00
336,00:40:00,A,17,21.585,a,AMP_standard,0.0390625,00,40,00
337,00:40:00,C,17,36.6,b,AMP_standard,0.0390625,00,40,00
338,00:40:00,E,17,6.569,c,AMP_standard,0.0390625,00,40,00
339,00:40:00,G,17,37.539,a,UMP_standard,0.0390625,00,40,00
340,00:40:00,I,17,32.846,b,UMP_standard,0.0390625,00,40,00
341,00:40:00,K,17,38.477,c,UMP_standard,0.0390625,00,40,00
342,00:40:00,A,19,14.077,a,AMP_standard,0.0195312,00,40,00
343,00:40:00,C,19,25.339,b,AMP_standard,0.0195312,00,40,00
344,00:40:00,E,19,26.277,c,AMP_standard,0.0195312,00,40,00
345,00:40:00,G,19,41.293,a,UMP_standard,0.0195312,00,40,00
346,00:40:00,I,19,22.523,b,UMP_standard,0.0195312,00,40,00
347,00:40:00,K,19,45.985,c,UMP_standard,0.0195312,00,40,00
348,00:40:00,A,21,20.646,a,AMP_standard,0.0097656,00,40,00
349,00:40:00,C,21,13.139,b,AMP_standard,0.0097656,00,40,00
350,00:40:00,E,21,30.969,c,AMP_standard,0.0097656,00,40,00
351,00:40:00,G,21,30.969,a,UMP_standard,0.0097656,00,40,00
352,00:40:00,I,21,15.016,b,UMP_standard,0.0097656,00,40,00
353,00:40:00,K,21,27.216,c,UMP_standard,0.0097656,00,40,00
354,00:40:00,A,23,14.077,a,AMP_standard,0,00,40,00
355,00:40:00,C,23,30.969,b,AMP_standard,0,00,40,00
356,00:40:00,E,23,35.662,c,AMP_standard,0,00,40,00
357,00:40:00,G,23,21.585,a,UMP_standard,0,00,40,00
358,00:40:00,I,23,25.339,b,UMP_standard,0,00,40,00
359,00:40:00,K,23,16.892,c,UMP_standard,0,00,40,00
360,00:50:00,A,1,16.93,a,AMP_standard,10,00,50,00
361,00:50:00,C,1,15.989,b,AMP_standard,10,00,50,00
362,00:50:00,E,1,9.405,c,AMP_standard,10,00,50,00
363,00:50:00,G,1,2600.591,a,UMP_standard,10,00,50,00
364,00:50:00,I,1,2546.039,b,UMP_standard,10,00,50,00
365,00:50:00,K,1,2673.953,c,UMP_standard,10,00,50,00
366,00:50:00,A,3,22.573,a,AMP_standard,5,00,50,00
367,00:50:00,C,3,22.573,b,AMP_standard,5,00,50,00
368,00:50:00,E,3,25.395,c,AMP_standard,5,00,50,00
369,00:50:00,G,3,1240.571,a,UMP_standard,5,00,50,00
370,00:50:00,I,3,1317.695,b,UMP_standard,5,00,50,00
371,00:50:00,K,3,1322.398,c,UMP_standard,5,00,50,00
372,00:50:00,A,5,14.108,a,AMP_standard,2.5,00,50,00
373,00:50:00,C,5,9.405,b,AMP_standard,2.5,00,50,00
374,00:50:00,E,5,16.93,c,AMP_standard,2.5,00,50,00
375,00:50:00,G,5,648.972,a,UMP_standard,2.5,00,50,00
376,00:50:00,I,5,694.118,b,UMP_standard,2.5,00,50,00
377,00:50:00,K,5,678.129,c,UMP_standard,2.5,00,50,00
378,00:50:00,A,7,18.811,a,AMP_standard,1.25,00,50,00
379,00:50:00,C,7,15.989,b,AMP_standard,1.25,00,50,00
380,00:50:00,E,7,28.216,c,AMP_standard,1.25,00,50,00
381,00:50:00,G,7,372.453,a,UMP_standard,1.25,00,50,00
382,00:50:00,I,7,317.902,b,UMP_standard,1.25,00,50,00
383,00:50:00,K,7,352.702,c,UMP_standard,1.25,00,50,00
384,00:50:00,A,9,28.216,a,AMP_standard,0.625,00,50,00
385,00:50:00,C,9,12.227,b,AMP_standard,0.625,00,50,00
386,00:50:00,E,9,22.573,c,AMP_standard,0.625,00,50,00
387,00:50:00,G,9,208.8,a,UMP_standard,0.625,00,50,00
388,00:50:00,I,9,187.167,b,UMP_standard,0.625,00,50,00
389,00:50:00,K,9,196.573,c,UMP_standard,0.625,00,50,00
390,00:50:00,A,11,11.286,a,AMP_standard,0.3125,00,50,00
391,00:50:00,C,11,25.395,b,AMP_standard,0.3125,00,50,00
392,00:50:00,E,11,21.632,c,AMP_standard,0.3125,00,50,00
393,00:50:00,G,11,124.151,a,UMP_standard,0.3125,00,50,00
394,00:50:00,I,11,105.34,b,UMP_standard,0.3125,00,50,00
