,time,row_384,column_384,rfu_value
0,00:00:00,A,14,4.942
2,00:00:00,C,14,4.749
4,00:00:00,E,14,5.422999999999999
6,00:00:00,G,14,5.414
8,00:00:00,I,14,5.544
16,00:00:00,A,15,4.167
18,00:00:00,C,15,3.855
20,00:00:00,E,15,4.0360000000000005
22,00:00:00,G,15,4.168
24,00:00:00,I,15,4.051
32,00:02:00,A,14,5.145
34,00:02:00,C,14,5.297999999999999
36,00:02:00,E,14,5.574
38,00:02:00,G,14,6.193
40,00:02:00,I,14,5.917999999999999
48,00:02:00,A,15,4.361000000000001
50,00:02:00,C,15,3.7319999999999998
52,00:02:00,E,15,3.937
54,00:02:00,G,15,4.566
56,00:02:00,I,15,3.971
64,00:04:00,A,14,4.88
66,00:04:00,C,14,5.035
68,00:04:00,E,14,5.638
70,00:04:00,G,14,6.055
72,00:04:00,I,14,6.282
80,00:04:00,A,15,4.354
82,00:04:00,C,15,3.5789999999999997
84,00:04:00,E,15,3.938
86,00:04:00,G,15,4.248
88,00:04:00,I,15,3.923
96,00:06:00,A,14,5.061
98,00:06:00,C,14,5.117
100,00:06:00,E,14,5.794
102,00:06:00,G,14,6.252000000000001
104,00:06:00,I,14,6.202999999999999
112,00:06:00,A,15,4.357
114,00:06:00,C,15,3.46
116,00:06:00,E,15,3.82
118,00:06:00,G,15,4.265
120,00:06:00,I,15,3.75
128,00:08:00,A,14,4.974
130,00:08:00,C,14,5.059
132,00:08:00,E,14,5.643
134,00:08:00,G,14,6.022
136,00:08:00,I,14,5.876
144,00:08:00,A,15,4.481
146,00:08:00,C,15,3.6719999999999997
148,00:08:00,E,15,3.653
150,00:08:00,G,15,4.138999999999999
152,00:08:00,I,15,3.7439999999999998
160,00:10:00,A,14,5.065
162,00:10:00,C,14,5.132000000000001
164,00:10:00,E,14,5.527
166,00:10:00,G,14,5.755
168,00:10:00,I,14,5.763
176,00:10:00,A,15,4.327
178,00:10:00,C,15,3.468
180,00:10:00,E,15,3.611
182,00:10:00,G,15,4.0
184,00:10:00,I,15,3.773
192,00:12:00,A,14,5.237
194,00:12:00,C,14,5.175
196,00:12:00,E,14,5.386
198,00:12:00,G,14,5.922000000000001
200,00:12:00,I,14,5.74
208,00:12:00,A,15,4.454
210,00:12:00,C,15,3.253
212,00:12:00,E,15,3.574
214,00:12:00,G,15,4.172
216,00:12:00,I,15,3.9530000000000003
224,00:14:00,A,14,5.21
226,00:14:00,C,14,5.401
228,00:14:00,E,14,5.579
230,00:14:00,G,14,5.903
232,00:14:00,I,14,5.64
240,00:14:00,A,15,4.39
242,00:14:00,C,15,3.4960000000000004
244,00:14:00,E,15,3.46
246,00:14:00,G,15,3.8510000000000004
248,00:14:00,I,15,3.4939999999999998
256,00:16:00,A,14,5.155
258,00:16:00,C,14,5.1
260,00:16:00,E,14,5.17
262,00:16:00,G,14,5.867999999999999
264,00:16:00,I,14,5.845
272,00:16:00,A,15,4.3580000000000005
274,00:16:00,C,15,3.6830000000000003
276,00:16:00,E,15,3.535
278,00:16:00,G,15,3.9339999999999997
280,00:16:00,I,15,3.38
288,00:18:00,A,14,5.53
290,00:18:00,C,14,5.23
292,00:18:00,E,14,5.367000000000001
294,00:18:00,G,14,5.792000000000001
296,00:18:00,I,14,5.849
304,00:18:00,A,15,4.678
306,00:18:00,C,15,3.47
308,00:18:00,E,15,3.517
310,00:18:00,G,15,3.7689999999999997
312,00:18:00,I,15,3.536
320,00:20:00,A,14,5.557
322,00:20:00,C,14,5.232
324,00:20:00,E,14,5.63
326,00:20:00,G,14,5.774
328,00:20:00,I,14,5.847
336,00:20:00,A,15,4.379
338,00:20:00,C,15,3.535
340,00:20:00,E,15,3.365
342,00:20:00,G,15,4.126
344,00:20:00,I,15,3.477
352,00:22:00,A,14,5.61
354,00:22:00,C,14,5.236000000000001
356,00:22:00,E,14,5.6370000000000005
358,00:22:00,G,14,5.718999999999999
360,00:22:00,I,14,6.1339999999999995
368,00:22:00,A,15,4.584
370,00:22:00,C,15,3.4739999999999998
372,00:22:00,E,15,3.55
374,00:22:00,G,15,3.951
376,00:22:00,I,15,3.648
384,00:24:00,A,14,5.388999999999999
386,00:24:00,C,14,5.574
388,00:24:00,E,14,5.712999999999999
390,00:24:00,G,14,5.68
392,00:24:00,I,14,5.995
400,00:24:00,A,15,4.763
402,00:24:00,C,15,3.725
404,00:24:00,E,15,3.6239999999999997
406,00:24:00,G,15,4.136
408,00:24:00,I,15,3.5469999999999997
416,00:26:00,A,14,5.457999999999999
418,00:26:00,C,14,5.645
420,00:26:00,E,14,5.439
422,00:26:00,G,14,5.6339999999999995
424,00:26:00,I,14,5.694
432,00:26:00,A,15,4.6160000000000005
434,00:26:00,C,15,3.641
436,00:26:00,E,15,3.466
438,00:26:00,G,15,4.22
440,00:26:00,I,15,3.7510000000000003
448,00:28:00,A,14,5.529
450,00:28:00,C,14,5.419
452,00:28:00,E,14,5.73
454,00:28:00,G,14,5.5520000000000005
456,00:28:00,I,14,6.215
464,00:28:00,A,15,4.6610000000000005
466,00:28:00,C,15,3.5980000000000003
468,00:28:00,E,15,3.76
470,00:28:00,G,15,4.124
472,00:28:00,I,15,3.597
480,00:30:00,A,14,5.112
482,00:30:00,C,14,5.267
484,00:30:00,E,14,5.3839999999999995
486,00:30:00,G,14,5.568
488,00:30:00,I,14,6.401
496,00:30:00,A,15,4.452
498,00:30:00,C,15,3.872
500,00:30:00,E,15,3.6189999999999998
502,00:30:00,G,15,4.025
504,00:30:00,I,15,3.5010000000000003
512,00:32:00,A,14,5.534
514,00:32:00,C,14,5.643
516,00:32:00,E,14,5.38
518,00:32:00,G,14,5.968999999999999
520,00:32:00,I,14,6.388
528,00:32:00,A,15,4.632
530,00:32:00,C,15,3.7569999999999997
532,00:32:00,E,15,3.715
534,00:32:00,G,15,3.853
536,00:32:00,I,15,3.6639999999999997
544,00:34:00,A,14,5.3020000000000005
546,00:34:00,C,14,5.375
548,00:34:00,E,14,5.617999999999999
550,00:34:00,G,14,5.641
552,00:34:00,I,14,6.291
560,00:34:00,A,15,4.617
562,00:34:00,C,15,3.623
564,00:34:00,E,15,3.984
566,00:34:00,G,15,3.843
568,00:34:00,I,15,3.6719999999999997
576,00:36:00,A,14,5.487
578,00:36:00,C,14,5.599
580,00:36:00,E,14,5.916
582,00:36:00,G,14,5.794
584,00:36:00,I,14,6.77
592,00:36:00,A,15,4.581
594,00:36:00,C,15,3.929
596,00:36:00,E,15,3.698
598,00:36:00,G,15,3.633
600,00:36:00,I,15,3.635
608,00:38:00,A,14,5.064
610,00:38:00,C,14,5.5520000000000005
612,00:38:00,E,14,5.917000000000001
614,00:38:00,G,14,5.877999999999999
616,00:38:00,I,14,6.756
624,00:38:00,A,15,4.712
626,00:38:00,C,15,3.822
628,00:38:00,E,15,3.8169999999999997
630,00:38:00,G,15,3.846
632,00:38:00,I,15,3.682
640,00:40:00,A,14,5.292999999999999
642,00:40:00,C,14,5.303
644,00:40:00,E,14,5.672999999999999
646,00:40:00,G,14,5.763
648,00:40:00,I,14,6.761
656,00:40:00,A,15,4.51
658,00:40:00,C,15,3.5869999999999997
660,00:40:00,E,15,3.707
662,00:40:00,G,15,3.707
664,00:40:00,I,15,3.717
672,00:42:00,A,14,5.278
674,00:42:00,C,14,5.5489999999999995
676,00:42:00,E,14,5.916
678,00:42:00,G,14,5.888999999999999
680,00:42:00,I,14,6.7170000000000005
688,00:42:00,A,15,4.27
690,00:42:00,C,15,3.798
692,00:42:00,E,15,3.76
694,00:42:00,G,15,3.958
696,00:42:00,I,15,3.6289999999999996
704,00:44:00,A,14,5.433
706,00:44:00,C,14,5.657
708,00:44:00,E,14,6.119
710,00:44:00,G,14,5.735
712,00:44:00,I,14,7.002999999999999
720,00:44:00,A,15,4.603
722,00:44:00,C,15,3.54
724,00:44:00,E,15,3.6889999999999996
726,00:44:00,G,15,3.9739999999999998
728,00:44:00,I,15,3.761
736,00:46:00,A,14,5.236000000000001
738,00:46:00,C,14,5.553
740,00:46:00,E,14,6.061
742,00:46:00,G,14,6.346
744,00:46:00,I,14,6.8229999999999995
752,00:46:00,A,15,4.513
754,00:46:00,C,15,3.806
756,00:46:00,E,15,3.639
758,00:46:00,G,15,4.011
760,00:46:00,I,15,3.8560000000000003
768,00:48:00,A,14,5.2589999999999995
770,00:48:00,C,14,5.553999999999999
772,00:48:00,E,14,5.816
774,00:48:00,G,14,5.792999999999999
776,00:48:00,I,14,6.934
784,00:48:00,A,15,4.513
786,00:48:00,C,15,3.576
788,00:48:00,E,15,3.389
790,00:48:00,G,15,4.0
792,00:48:00,I,15,3.862
800,00:50:00,A,14,5.292000000000001
802,00:50:00,C,14,5.595
804,00:50:00,E,14,6.064
806,00:50:00,G,14,6.15
808,00:50:00,I,14,6.7989999999999995
816,00:50:00,A,15,4.718
818,00:50:00,C,15,3.8710000000000004
820,00:50:00,E,15,3.4810000000000003
822,00:50:00,G,15,4.143
824,00:50:00,I,15,3.799
832,00:52:00,A,14,5.395
834,00:52:00,C,14,5.726
836,00:52:00,E,14,5.8260000000000005
838,00:52:00,G,14,6.205
840,00:52:00,I,14,6.85
848,00:52:00,A,15,4.57
850,00:52:00,C,15,3.6860000000000004
852,00:52:00,E,15,3.635
854,00:52:00,G,15,4.265
856,00:52:00,I,15,3.59
864,00:54:00,A,14,5.257999999999999
866,00:54:00,C,14,5.811
868,00:54:00,E,14,6.026
870,00:54:00,G,14,5.767
872,00:54:00,I,14,6.768
880,00:54:00,A,15,4.614
882,00:54:00,C,15,3.705
884,00:54:00,E,15,3.575
886,00:54:00,G,15,4.025
888,00:54:00,I,15,3.5869999999999997
896,00:56:00,A,14,5.126
898,00:56:00,C,14,5.484
900,00:56:00,E,14,6.03
902,00:56:00,G,14,6.119
904,00:56:00,I,14,7.143
912,00:56:00,A,15,4.468999999999999
914,00:56:00,C,15,3.781
916,00:56:00,E,15,3.846
918,00:56:00,G,15,4.285
920,00:56:00,I,15,3.577
928,00:58:00,A,14,5.27
930,00:58:00,C,14,5.559
932,00:58:00,E,14,6.07
934,00:58:00,G,14,6.07
936,00:58:00,I,14,7.2989999999999995
944,00:58:00,A,15,4.621
946,00:58:00,C,15,3.7889999999999997
948,00:58:00,E,15,3.344
950,00:58:00,G,15,4.163
952,00:58:00,I,15,3.735
960,01:00:00,A,14,5.297000000000001
962,01:00:00,C,14,5.4079999999999995
964,01:00:00,E,14,6.061
966,01:00:00,G,14,6.312
968,01:00:00,I,14,7.477
976,01:00:00,A,15,4.492
978,01:00:00,C,15,3.742
980,01:00:00,E,15,3.8160000000000003
982,01:00:00,G,15,4.016
984,01:00:00,I,15,3.662
992,01:02:00,A,14,5.364
994,01:02:00,C,14,5.632999999999999
996,01:02:00,E,14,5.956
998,01:02:00,G,14,6.6
1000,01:02:00,I,14,7.285
1008,01:02:00,A,15,4.837
1010,01:02:00,C,15,3.739
1012,01:02:00,E,15,3.6910000000000003
1014,01:02:00,G,15,4.03
1016,01:02:00,I,15,3.72
1024,01:04:00,A,14,5.2860000000000005
1026,01:04:00,C,14,5.412999999999999
1028,01:04:00,E,14,6.223
1030,01:04:00,G,14,6.422000000000001
1032,01:04:00,I,14,7.376
1040,01:04:00,A,15,4.62
1042,01:04:00,C,15,3.574
1044,01:04:00,E,15,3.665
1046,01:04:00,G,15,4.211
1048,01:04:00,I,15,3.673
1056,01:06:00,A,14,5.314
1058,01:06:00,C,14,5.31
1060,01:06:00,E,14,6.028
1062,01:06:00,G,14,6.191
1064,01:06:00,I,14,7.609
1072,01:06:00,A,15,4.438
1074,01:06:00,C,15,3.938
1076,01:06:00,E,15,3.725
1078,01:06:00,G,15,4.151
1080,01:06:00,I,15,3.682
1088,01:08:00,A,14,5.307
1090,01:08:00,C,14,5.099
1092,01:08:00,E,14,6.103
1094,01:08:00,G,14,6.454
1096,01:08:00,I,14,7.287000000000001
1104,01:08:00,A,15,4.346
1106,01:08:00,C,15,3.647
1108,01:08:00,E,15,3.645
1110,01:08:00,G,15,4.194
1112,01:08:00,I,15,3.5469999999999997
1120,01:10:00,A,14,5.232
1122,01:10:00,C,14,5.377000000000001
1124,01:10:00,E,14,6.166
1126,01:10:00,G,14,6.312
1128,01:10:00,I,14,7.433
1136,01:10:00,A,15,4.303999999999999
1138,01:10:00,C,15,3.6239999999999997
1140,01:10:00,E,15,3.639
1142,01:10:00,G,15,4.393
1144,01:10:00,I,15,3.612
1152,01:12:00,A,14,5.12
1154,01:12:00,C,14,5.345
1156,01:12:00,E,14,5.976
1158,01:12:00,G,14,6.436
1160,01:12:00,I,14,7.5329999999999995
1168,01:12:00,A,15,4.361000000000001
1170,01:12:00,C,15,3.721
1172,01:12:00,E,15,3.759
1174,01:12:00,G,15,4.237
1176,01:12:00,I,15,3.6489999999999996
1184,01:14:00,A,14,5.206
1186,01:14:00,C,14,5.479
1188,01:14:00,E,14,6.415
1190,01:14:00,G,14,6.712999999999999
1192,01:14:00,I,14,7.757999999999999
1200,01:14:00,A,15,4.042
1202,01:14:00,C,15,3.8810000000000002
1204,01:14:00,E,15,3.717
1206,01:14:00,G,15,4.246
1208,01:14:00,I,15,3.822
1216,01:16:00,A,14,5.252999999999999
1218,01:16:00,C,14,5.564
1220,01:16:00,E,14,6.287000000000001
