,time,row_384,column_384,row_96,column_96,rfu_value
375,00:22:00,H,2,D,1,3.032
376,00:22:00,I,2,E,1,2.81
377,00:22:00,J,2,E,1,4.008
378,00:22:00,K,2,F,1,2.722
379,00:22:00,L,2,F,1,3.484
380,00:22:00,M,2,G,1,2.838
381,00:22:00,N,2,G,1,3.385
382,00:22:00,O,2,H,1,2.589
383,00:22:00,P,2,H,1,3.502
384,00:24:00,A,1,A,1,9.744
385,00:24:00,B,1,A,1,4.4
386,00:24:00,C,1,B,1,6.91
387,00:24:00,D,1,B,1,3.355
388,00:24:00,E,1,C,1,8.708
389,00:24:00,F,1,C,1,3.4
390,00:24:00,G,1,D,1,11.559000000000001
391,00:24:00,H,1,D,1,2.544
392,00:24:00,I,1,E,1,7.667000000000001
393,00:24:00,J,1,E,1,5.266
394,00:24:00,K,1,F,1,3.159
395,00:24:00,L,1,F,1,3.315
396,00:24:00,M,1,G,1,7.535
397,00:24:00,N,1,G,1,3.133
398,00:24:00,O,1,H,1,11.035
399,00:24:00,P,1,H,1,3.03
400,00:24:00,A,2,A,1,2.7960000000000003
401,00:24:00,B,2,A,1,3.897
402,00:24:00,C,2,B,1,2.565
403,00:24:00,D,2,B,1,3.22
404,00:24:00,E,2,C,1,2.84
405,00:24:00,F,2,C,1,3.4989999999999997
406,00:24:00,G,2,D,1,2.593
407,00:24:00,H,2,D,1,3.034
408,00:24:00,I,2,E,1,2.7239999999999998
409,00:24:00,J,2,E,1,4.138999999999999
410,00:24:00,K,2,F,1,2.822
411,00:24:00,L,2,F,1,3.324
412,00:24:00,M,2,G,1,2.647
413,00:24:00,N,2,G,1,3.4819999999999998
414,00:24:00,O,2,H,1,2.513
415,00:24:00,P,2,H,1,3.377
416,00:26:00,A,1,A,1,10.187000000000001
417,00:26:00,B,1,A,1,4.763999999999999
418,00:26:00,C,1,B,1,6.81
419,00:26:00,D,1,B,1,3.185
420,00:26:00,E,1,C,1,8.465
421,00:26:00,F,1,C,1,3.3160000000000003
422,00:26:00,G,1,D,1,12.274000000000001
423,00:26:00,H,1,D,1,2.323
424,00:26:00,I,1,E,1,7.662000000000001
425,00:26:00,J,1,E,1,5.52
426,00:26:00,K,1,F,1,3.045
427,00:26:00,L,1,F,1,3.458
428,00:26:00,M,1,G,1,7.546
429,00:26:00,N,1,G,1,3.005
430,00:26:00,O,1,H,1,10.818
431,00:26:00,P,1,H,1,2.988
432,00:26:00,A,2,A,1,2.7289999999999996
433,00:26:00,B,2,A,1,4.038
434,00:26:00,C,2,B,1,2.763
435,00:26:00,D,2,B,1,3.28
436,00:26:00,E,2,C,1,2.8
437,00:26:00,F,2,C,1,3.574
438,00:26:00,G,2,D,1,2.7239999999999998
439,00:26:00,H,2,D,1,3.031
440,00:26:00,I,2,E,1,2.815
441,00:26:00,J,2,E,1,3.779
442,00:26:00,K,2,F,1,2.6430000000000002
443,00:26:00,L,2,F,1,3.304
444,00:26:00,M,2,G,1,2.55
445,00:26:00,N,2,G,1,3.364
446,00:26:00,O,2,H,1,2.667
447,00:26:00,P,2,H,1,3.28
448,00:28:00,A,1,A,1,9.363999999999999
449,00:28:00,B,1,A,1,4.783
450,00:28:00,C,1,B,1,6.872000000000001
451,00:28:00,D,1,B,1,3.319
452,00:28:00,E,1,C,1,8.017999999999999
453,00:28:00,F,1,C,1,3.2239999999999998
454,00:28:00,G,1,D,1,11.720999999999998
455,00:28:00,H,1,D,1,2.494
456,00:28:00,I,1,E,1,7.202000000000001
457,00:28:00,J,1,E,1,5.797000000000001
458,00:28:00,K,1,F,1,2.958
459,00:28:00,L,1,F,1,3.193
460,00:28:00,M,1,G,1,7.234
461,00:28:00,N,1,G,1,3.339
462,00:28:00,O,1,H,1,11.18
463,00:28:00,P,1,H,1,2.98
464,00:28:00,A,2,A,1,2.48
465,00:28:00,B,2,A,1,4.186
466,00:28:00,C,2,B,1,2.593
467,00:28:00,D,2,B,1,3.082
468,00:28:00,E,2,C,1,2.698
469,00:28:00,F,2,C,1,3.287
470,00:28:00,G,2,D,1,2.675
471,00:28:00,H,2,D,1,2.889
472,00:28:00,I,2,E,1,2.661
473,00:28:00,J,2,E,1,4.079
474,00:28:00,K,2,F,1,2.932
475,00:28:00,L,2,F,1,3.515
476,00:28:00,M,2,G,1,2.932
477,00:28:00,N,2,G,1,3.793
478,00:28:00,O,2,H,1,2.82
479,00:28:00,P,2,H,1,3.5239999999999996
480,00:30:00,A,1,A,1,9.846
481,00:30:00,B,1,A,1,4.995
482,00:30:00,C,1,B,1,7.237
483,00:30:00,D,1,B,1,3.216
484,00:30:00,E,1,C,1,8.423
485,00:30:00,F,1,C,1,3.173
486,00:30:00,G,1,D,1,11.742
487,00:30:00,H,1,D,1,2.376
488,00:30:00,I,1,E,1,7.524
489,00:30:00,J,1,E,1,5.774
490,00:30:00,K,1,F,1,3.0
491,00:30:00,L,1,F,1,3.466
492,00:30:00,M,1,G,1,7.397
493,00:30:00,N,1,G,1,3.193
494,00:30:00,O,1,H,1,10.849
495,00:30:00,P,1,H,1,3.031
496,00:30:00,A,2,A,1,2.734
497,00:30:00,B,2,A,1,4.114
498,00:30:00,C,2,B,1,2.716
499,00:30:00,D,2,B,1,3.168
500,00:30:00,E,2,C,1,2.702
501,00:30:00,F,2,C,1,3.29
502,00:30:00,G,2,D,1,2.474
503,00:30:00,H,2,D,1,3.133
504,00:30:00,I,2,E,1,2.694
505,00:30:00,J,2,E,1,4.046
506,00:30:00,K,2,F,1,2.759
507,00:30:00,L,2,F,1,3.319
508,00:30:00,M,2,G,1,2.71
509,00:30:00,N,2,G,1,3.44
510,00:30:00,O,2,H,1,2.569
511,00:30:00,P,2,H,1,3.484
512,00:32:00,A,1,A,1,9.469
513,00:32:00,B,1,A,1,4.9239999999999995
514,00:32:00,C,1,B,1,6.7139999999999995
515,00:32:00,D,1,B,1,3.3
516,00:32:00,E,1,C,1,8.551
517,00:32:00,F,1,C,1,3.134
518,00:32:00,G,1,D,1,11.689
519,00:32:00,H,1,D,1,2.5
520,00:32:00,I,1,E,1,7.742000000000001
521,00:32:00,J,1,E,1,6.03
522,00:32:00,K,1,F,1,2.853
523,00:32:00,L,1,F,1,3.5260000000000002
524,00:32:00,M,1,G,1,7.252999999999999
525,00:32:00,N,1,G,1,3.3139999999999996
526,00:32:00,O,1,H,1,10.93
527,00:32:00,P,1,H,1,3.113
528,00:32:00,A,2,A,1,2.734
529,00:32:00,B,2,A,1,4.133
530,00:32:00,C,2,B,1,2.72
531,00:32:00,D,2,B,1,3.323
532,00:32:00,E,2,C,1,2.6260000000000003
533,00:32:00,F,2,C,1,3.156
534,00:32:00,G,2,D,1,2.385
535,00:32:00,H,2,D,1,2.985
536,00:32:00,I,2,E,1,2.878
537,00:32:00,J,2,E,1,4.321000000000001
538,00:32:00,K,2,F,1,2.783
539,00:32:00,L,2,F,1,3.239
540,00:32:00,M,2,G,1,2.608
541,00:32:00,N,2,G,1,3.596
542,00:32:00,O,2,H,1,2.701
543,00:32:00,P,2,H,1,3.3289999999999997
544,00:34:00,A,1,A,1,10.166
545,00:34:00,B,1,A,1,5.122999999999999
546,00:34:00,C,1,B,1,7.05
547,00:34:00,D,1,B,1,3.4730000000000003
548,00:34:00,E,1,C,1,8.37
549,00:34:00,F,1,C,1,3.2060000000000004
550,00:34:00,G,1,D,1,12.217
551,00:34:00,H,1,D,1,2.58
552,00:34:00,I,1,E,1,7.601
553,00:34:00,J,1,E,1,6.153
554,00:34:00,K,1,F,1,3.176
555,00:34:00,L,1,F,1,3.56
556,00:34:00,M,1,G,1,7.273
557,00:34:00,N,1,G,1,3.487
558,00:34:00,O,1,H,1,11.165
559,00:34:00,P,1,H,1,3.21
560,00:34:00,A,2,A,1,2.75
561,00:34:00,B,2,A,1,4.281000000000001
562,00:34:00,C,2,B,1,2.6319999999999997
563,00:34:00,D,2,B,1,3.1510000000000002
564,00:34:00,E,2,C,1,2.714
565,00:34:00,F,2,C,1,3.258
566,00:34:00,G,2,D,1,2.537
567,00:34:00,H,2,D,1,3.221
568,00:34:00,I,2,E,1,2.7539999999999996
569,00:34:00,J,2,E,1,4.298
570,00:34:00,K,2,F,1,2.8360000000000003
571,00:34:00,L,2,F,1,3.4819999999999998
572,00:34:00,M,2,G,1,2.858
573,00:34:00,N,2,G,1,3.491
574,00:34:00,O,2,H,1,2.715
575,00:34:00,P,2,H,1,3.5589999999999997
576,00:36:00,A,1,A,1,9.564
577,00:36:00,B,1,A,1,4.981
578,00:36:00,C,1,B,1,6.995
579,00:36:00,D,1,B,1,3.319
580,00:36:00,E,1,C,1,8.174
581,00:36:00,F,1,C,1,3.0610000000000004
582,00:36:00,G,1,D,1,11.947000000000001
583,00:36:00,H,1,D,1,2.6889999999999996
584,00:36:00,I,1,E,1,7.182
585,00:36:00,J,1,E,1,6.086
586,00:36:00,K,1,F,1,3.103
587,00:36:00,L,1,F,1,3.8110000000000004
588,00:36:00,M,1,G,1,7.607
589,00:36:00,N,1,G,1,3.333
590,00:36:00,O,1,H,1,10.963
591,00:36:00,P,1,H,1,3.2310000000000003
592,00:36:00,A,2,A,1,2.508
593,00:36:00,B,2,A,1,4.289
594,00:36:00,C,2,B,1,2.6689999999999996
595,00:36:00,D,2,B,1,3.194
596,00:36:00,E,2,C,1,2.722
597,00:36:00,F,2,C,1,3.208
598,00:36:00,G,2,D,1,2.589
599,00:36:00,H,2,D,1,3.0010000000000003
600,00:36:00,I,2,E,1,2.7119999999999997
601,00:36:00,J,2,E,1,4.4910000000000005
602,00:36:00,K,2,F,1,2.727
603,00:36:00,L,2,F,1,3.431
604,00:36:00,M,2,G,1,2.6439999999999997
605,00:36:00,N,2,G,1,3.335
606,00:36:00,O,2,H,1,2.608
607,00:36:00,P,2,H,1,3.508
608,00:38:00,A,1,A,1,10.037
609,00:38:00,B,1,A,1,4.888999999999999
610,00:38:00,C,1,B,1,6.845
611,00:38:00,D,1,B,1,3.533
612,00:38:00,E,1,C,1,8.335
613,00:38:00,F,1,C,1,3.281
614,00:38:00,G,1,D,1,11.485
615,00:38:00,H,1,D,1,2.52
616,00:38:00,I,1,E,1,7.349
617,00:38:00,J,1,E,1,6.385
618,00:38:00,K,1,F,1,3.048
619,00:38:00,L,1,F,1,3.927
620,00:38:00,M,1,G,1,7.296
